,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_GL877882.1.region004,110.0,True,"(2935.2, 2790.6)","P2<br>NZ_GL877882.1.region004<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,2935.2,2790.6,0.50
NZ_GL877886.1.region001,26.0,True,"(1256.5, 2146.7)",P2<br>NZ_GL877886.1.region001<br>['T1PKS']<br>piericidin A1<br>0.50,BGC,1256.5,2146.7,0.50
BGC0000124,26.0,True,"(1349.5, 2086.8)",BGC0000124<br>Polyketide<br>piericidin A1,MIBIG (BiG-SCAPE),1349.5,2086.8,0.50
NZ_CP054839.1.region033,79.0,True,"(1662.9, 1224.2)","P8<br>NZ_CP054839.1.region033<br>['CDPS', 'redox-cofactor']<br>nan<br>nan",BGC,1662.9,1224.2,0.50
BGC0001384,8.0,True,"(1817.8, 1880.9)",BGC0001384<br>Polyketide<br>saprolmycin E,MIBIG (BiG-SCAPE),1817.8,1880.9,0.50
NZ_CP031142.1.region012,10.0,True,"(984.19, 1143.3)",P2<br>NZ_CP031142.1.region012<br>['arylpolyene']<br>nan<br>nan,BGC,984.19,1143.3,0.50
NZ_CP040605.1.region026,10.0,True,"(977.89, 1181.6)",P2<br>NZ_CP040605.1.region026<br>['arylpolyene']<br>nan<br>nan,BGC,977.89,1181.6,0.50
NZ_CP054839.1.region035,112.0,True,"(2866.2, 2240.9)",P8<br>NZ_CP054839.1.region035<br>['arylpolyene']<br>nan<br>nan,BGC,2866.2,2240.9,0.50
NZ_PDBV01000001.1.region036,112.0,True,"(2831.4, 2168.8)",P8<br>NZ_PDBV01000001.1.region036<br>['arylpolyene']<br>nan<br>nan,BGC,2831.4,2168.8,0.50
NZ_JABNNH010000001.1.region033,112.0,True,"(2813.4, 2195.4)",P8<br>NZ_JABNNH010000001.1.region033<br>['arylpolyene']<br>nan<br>nan,BGC,2813.4,2195.4,0.50
NC_009142.1.region014,113.0,True,"(2596.7, 2910.4)",P8<br>NC_009142.1.region014<br>['arylpolyene']<br>nan<br>nan,BGC,2596.7,2910.4,0.50
NZ_PDBV01000001.1.region013,113.0,True,"(2537.2, 2860.0)",P8<br>NZ_PDBV01000001.1.region013<br>['arylpolyene']<br>nan<br>nan,BGC,2537.2,2860.0,0.50
NC_009142.1.region037,112.0,True,"(2858.2, 2188.5)",P8<br>NC_009142.1.region037<br>['arylpolyene']<br>nan<br>nan,BGC,2858.2,2188.5,0.50
NZ_CP069353.1.region037,48.0,True,"(1519.6, 729.87)",P8<br>NZ_CP069353.1.region037<br>['other']<br>nan<br>nan,BGC,1519.6,729.87,0.50
NZ_PDBV01000001.1.region035,48.0,True,"(1550.0, 693.04)",P8<br>NZ_PDBV01000001.1.region035<br>['other']<br>nan<br>nan,BGC,1550.0,693.04,0.50
NZ_CP031142.1.region001,114.0,True,"(3022.3, 1570.8)",P2<br>NZ_CP031142.1.region001<br>['arylpolyene']<br>nan<br>nan,BGC,3022.3,1570.8,0.50
NZ_PJNB01000001.1.region025,114.0,True,"(2944.9, 1537.1)",P2<br>NZ_PJNB01000001.1.region025<br>['arylpolyene']<br>nan<br>nan,BGC,2944.9,1537.1,0.50
BGC0000835,8.0,True,"(1755.7, 2107.0)",BGC0000835,MIBIG (BiG-SCAPE),1755.7,2107.0,0.50
BGC0001072,8.0,True,"(1768.9, 2004.2)",BGC0001072<br>Polyketide;Saccharide;Other<br>simocyclinone D8,MIBIG (BiG-SCAPE),1768.9,2004.2,0.50
NZ_JABNNH010000001.1.region032,48.0,True,"(1575.7, 728.17)",P8<br>NZ_JABNNH010000001.1.region032<br>['other']<br>nan<br>nan,BGC,1575.7,728.17,0.50
NZ_CP069353.1.region010,79.0,True,"(1655.4, 1264.8)",P8<br>NZ_CP069353.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1655.4,1264.8,0.50
BGC0000267,8.0,True,"(1785.1, 1781.5)",BGC0000267<br>Polyketide;Saccharide<br>saquayamycin Z,MIBIG (BiG-SCAPE),1785.1,1781.5,0.50
BGC0001979,8.0,True,"(1782.4, 1676.3)",BGC0001979<br>Polyketide<br>LL-D49194α1 (LLD),MIBIG (BiG-SCAPE),1782.4,1676.3,0.50
NZ_JABNNH010000001.1.region009,113.0,True,"(2523.4, 2936.7)",P8<br>NZ_JABNNH010000001.1.region009<br>['arylpolyene']<br>nan<br>nan,BGC,2523.4,2936.7,0.50
NZ_JABNNH010000001.1.region005,79.0,True,"(1686.6, 1289.9)",P8<br>NZ_JABNNH010000001.1.region005<br>['redox-cofactor']<br>nan<br>nan,BGC,1686.6,1289.9,0.50
NZ_PDBV01000001.1.region009,79.0,True,"(1680.5, 1270.1)",P8<br>NZ_PDBV01000001.1.region009<br>['redox-cofactor']<br>nan<br>nan,BGC,1680.5,1270.1,0.50
NZ_RSAA01000007.1.region004,8.0,True,"(1990.7, 2070.1)",P5<br>NZ_RSAA01000007.1.region004<br>['arylpolyene']<br>nan<br>nan,BGC,1990.7,2070.1,0.50
NZ_JADDUE010000013.1.region001,79.0,True,"(1625.7, 1245.3)",P6<br>NZ_JADDUE010000013.1.region001<br>['redox-cofactor']<br>nan<br>nan,BGC,1625.7,1245.3,0.50
NC_009142.1.region010,79.0,True,"(1736.4, 1223.2)",P8<br>NC_009142.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1736.4,1223.2,0.50
NZ_CP061007.1.region021,93.0,True,"(2486.3, 2532.9)","P2<br>NZ_CP061007.1.region021<br>['phosphonate', 'other']<br>nan<br>nan",BGC,2486.3,2532.9,0.50
BGC0000229,8.0,True,"(1844.2, 1920.4)",BGC0000229<br>Polyketide;Saccharide<br>grincamycin,MIBIG (BiG-SCAPE),1844.2,1920.4,0.50
NZ_GL877879.1.region009,93.0,True,"(2537.7, 2541.4)","P2<br>NZ_GL877879.1.region009<br>['phosphonate', 'other']<br>nan<br>nan",BGC,2537.7,2541.4,0.50
NC_009142.1.region036,48.0,True,"(1497.0, 682.33)",P8<br>NC_009142.1.region036<br>['other']<br>nan<br>nan,BGC,1497.0,682.33,0.50
NZ_JAGPXE010000004.1.region002,8.0,True,"(1972.0, 1881.3)",P5<br>NZ_JAGPXE010000004.1.region002<br>['indole']<br>nan<br>nan,BGC,1972.0,1881.3,0.50
NZ_RSAA01000020.1.region001,8.0,True,"(2074.3, 1904.5)",P5<br>NZ_RSAA01000020.1.region001<br>['indole']<br>nan<br>nan,BGC,2074.3,1904.5,0.50
BGC0000274,8.0,True,"(1817.2, 1970.6)",BGC0000274<br>Polyketide<br>tetarimycin A;tetarimycin B,MIBIG (BiG-SCAPE),1817.2,1970.6,0.50
BGC0001852,8.0,True,"(1831.3, 2065.4)",BGC0001852<br>Polyketide;Saccharide<br>komodoquinone B,MIBIG (BiG-SCAPE),1831.3,2065.4,0.50
BGC0001851,8.0,True,"(1870.8, 2049.2)",BGC0001851<br>Polyketide;Saccharide<br>komodoquinone B,MIBIG (BiG-SCAPE),1870.8,2049.2,0.50
NZ_CP059557.1.region020,53.0,True,"(1199.4, 1255.6)",P7<br>NZ_CP059557.1.region020<br>['arylpolyene']<br>nan<br>nan,BGC,1199.4,1255.6,0.50
NZ_CP069353.1.region038,112.0,True,"(2837.8, 2217.5)",P8<br>NZ_CP069353.1.region038<br>['arylpolyene']<br>nan<br>nan,BGC,2837.8,2217.5,0.50
BGC0001435,16.0,True,"(1483.6, 1625.5)",BGC0001435<br>NRP;Polyketide<br>ikarugamycin,MIBIG (BiG-SCAPE),1483.6,1625.5,0.50
NZ_CP069353.1.region015,113.0,True,"(2581.4, 2868.3)",P8<br>NZ_CP069353.1.region015<br>['arylpolyene']<br>nan<br>nan,BGC,2581.4,2868.3,0.50
BGC0000278,8.0,True,"(1849.7, 1956.2)",BGC0000278<br>Polyketide<br>urdamycin,MIBIG (BiG-SCAPE),1849.7,1956.2,0.50
NZ_GL877879.1.region001,114.0,True,"(2939.9, 1589.0)",P2<br>NZ_GL877879.1.region001<br>['arylpolyene']<br>nan<br>nan,BGC,2939.9,1589.0,0.50
BGC0000239,8.0,True,"(1772.0, 1893.4)",BGC0000239<br>Polyketide;Saccharide<br>landomycin A,MIBIG (BiG-SCAPE),1772.0,1893.4,0.50
NZ_CP061007.1.region024,111.0,True,"(2827.7, 1976.1)",P2<br>NZ_CP061007.1.region024<br>['CDPS']<br>nan<br>nan,BGC,2827.7,1976.1,0.50
NZ_CP061007.1.region037,114.0,True,"(2995.7, 1526.0)",P2<br>NZ_CP061007.1.region037<br>['arylpolyene']<br>nan<br>nan,BGC,2995.7,1526.0,0.50
NZ_PJNB01000001.1.region009,93.0,True,"(2507.6, 2584.8)","P2<br>NZ_PJNB01000001.1.region009<br>['phosphonate', 'other']<br>nan<br>nan",BGC,2507.6,2584.8,0.50
BGC0001438,8.0,True,"(1879.9, 1954.1)",BGC0001438<br>Polyketide;Saccharide<br>warkmycin CS1;warkmycin CS2,MIBIG (BiG-SCAPE),1879.9,1954.1,0.50
NZ_PJNB01000001.1.region012,111.0,True,"(2770.9, 1932.2)",P2<br>NZ_PJNB01000001.1.region012<br>['CDPS']<br>nan<br>nan,BGC,2770.9,1932.2,0.50
BGC0000270,8.0,True,"(1800.7, 2100.8)",BGC0000270<br>Polyketide<br>simocyclinone D8,MIBIG (BiG-SCAPE),1800.7,2100.8,0.50
NZ_FOUP01000006.1.region001,115.0,True,"(3091.5, 2639.4)","P1<br>NZ_FOUP01000006.1.region001<br>['lanthipeptide-class-i', 'PKS-like']<br>nan<br>nan",BGC,3091.5,2639.4,0.50
NZ_RBXX01000002.1.region005,115.0,True,"(3031.9, 2599.0)","P1<br>NZ_RBXX01000002.1.region005<br>['lanthipeptide-class-i', 'PKS-like']<br>nan<br>nan",BGC,3031.9,2599.0,0.50
NZ_VIWX01000001.1.region010,8.0,True,"(2004.1, 2048.1)",P5<br>NZ_VIWX01000001.1.region010<br>['arylpolyene']<br>nan<br>nan,BGC,2004.1,2048.1,0.50
NZ_VIWX01000002.1.region001,8.0,True,"(1938.0, 1888.5)",P5<br>NZ_VIWX01000002.1.region001<br>['indole']<br>nan<br>nan,BGC,1938.0,1888.5,0.50
NZ_CP031142.1.region024,116.0,True,"(2738.3, 1259.3)",P2<br>NZ_CP031142.1.region024<br>['butyrolactone']<br>nan<br>nan,BGC,2738.3,1259.3,0.50
NZ_CP040605.1.region015,116.0,True,"(2788.3, 1207.0)",P2<br>NZ_CP040605.1.region015<br>['butyrolactone']<br>nan<br>nan,BGC,2788.3,1207.0,0.50
NZ_CP054839.1.region028,113.0,True,"(2567.7, 2944.4)",P8<br>NZ_CP054839.1.region028<br>['arylpolyene']<br>nan<br>nan,BGC,2567.7,2944.4,0.50
NC_009142.1.region003,117.0,True,"(259.49, 1713.2)",P8<br>NC_009142.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,259.49,1713.2,0.50
NZ_CP069353.1.region003,117.0,True,"(200.94, 1671.0)",P8<br>NZ_CP069353.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,200.94,1671.0,0.50
NZ_JADDUE010000007.1.region001,118.0,,"(3103.4, 279.0)",P6<br>NZ_JADDUE010000007.1.region001<br>['CDPS']<br>nan<br>nan,BGC,3103.4,279.0,0.50
NZ_CP031142.1.region030,119.0,,"(171.94, 76.0)",P2<br>NZ_CP031142.1.region030<br>['betalactone']<br>nan<br>nan,BGC,171.94,76.0,0.50
NZ_CP040605.1.region009,120.0,,"(2050.8, 1592.9)","P2<br>NZ_CP040605.1.region009<br>['RRE-containing', 'PKS-like', 'guanidinotides']<br>nan<br>nan",BGC,2050.8,1592.9,0.50
NZ_JAGPXE010000011.1.region002,12.0,True,"(667.37, 76.0)",P5<br>NZ_JAGPXE010000011.1.region002<br>['ectoine']<br>nan<br>nan,BGC,667.37,76.0,0.50
NZ_CP054839.1.region013,121.0,,"(142.94, 2222.0)",P8<br>NZ_CP054839.1.region013<br>['betalactone']<br>nan<br>nan,BGC,142.94,2222.0,0.50
NZ_CP054839.1.region010,122.0,,"(1525.1, 1358.2)",P8<br>NZ_CP054839.1.region010<br>['redox-cofactor']<br>nan<br>nan,BGC,1525.1,1358.2,0.50
NZ_RSAA01000010.1.region003,123.0,True,"(1495.8, 1051.4)",P5<br>NZ_RSAA01000010.1.region003<br>['arylpolyene']<br>nan<br>nan,BGC,1495.8,1051.4,0.50
NZ_JACHIV010000001.1.region017,116.0,True,"(2610.4, 1324.9)",P7<br>NZ_JACHIV010000001.1.region017<br>['butyrolactone']<br>nan<br>nan,BGC,2610.4,1324.9,0.50
NZ_CP040605.1.region021,124.0,,"(142.94, 1584.0)",P2<br>NZ_CP040605.1.region021<br>['redox-cofactor']<br>nan<br>nan,BGC,142.94,1584.0,0.50
NZ_CP059557.1.region008,125.0,,"(1360.9, 47.0)",P7<br>NZ_CP059557.1.region008<br>['betalactone']<br>nan<br>nan,BGC,1360.9,47.0,0.50
NZ_CP031142.1.region013,126.0,,"(2027.9, 3034.0)",P2<br>NZ_CP031142.1.region013<br>['betalactone']<br>nan<br>nan,BGC,2027.9,3034.0,0.50
NZ_CP031142.1.region016,127.0,,"(113.94, 2773.0)",P2<br>NZ_CP031142.1.region016<br>['indole']<br>nan<br>nan,BGC,113.94,2773.0,0.50
NZ_CP054839.1.region036,128.0,True,"(1575.2, 1047.7)",P8<br>NZ_CP054839.1.region036<br>['ectoine']<br>nan<br>nan,BGC,1575.2,1047.7,0.50
NZ_CP102826.1.region016,129.0,,"(113.94, 2541.0)",P3<br>NZ_CP102826.1.region016<br>['other']<br>nan<br>nan,BGC,113.94,2541.0,0.50
NZ_CP059556.1.region024,12.0,True,"(113.94, 1091.0)",P7<br>NZ_CP059556.1.region024<br>['butyrolactone']<br>nan<br>nan,BGC,113.94,1091.0,0.50
NZ_JACHIW010000003.1.region002,130.0,,"(1044.4, 76.0)",P4<br>NZ_JACHIW010000003.1.region002<br>['betalactone']<br>nan<br>nan,BGC,1044.4,76.0,0.50
NZ_RSAA01000007.1.region002,131.0,True,"(2054.5, 1624.9)",P5<br>NZ_RSAA01000007.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,2054.5,1624.9,0.50
NZ_VIWX01000001.1.region007,131.0,True,"(2066.0, 1710.6)",P5<br>NZ_VIWX01000001.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,2066.0,1710.6,0.50
NZ_FOZX01000004.1.region002,131.0,True,"(2039.0, 1637.9)",P5<br>NZ_FOZX01000004.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,2039.0,1637.9,0.50
NZ_RBXX01000002.1.region007,131.0,True,"(2055.6, 1664.6)",P1<br>NZ_RBXX01000002.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,2055.6,1664.6,0.50
NZ_JADDUE010000010.1.region001,131.0,True,"(2059.6, 1736.3)",P6<br>NZ_JADDUE010000010.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,2059.6,1736.3,0.50
NZ_FOUP01000002.1.region003,131.0,True,"(2034.6, 1672.3)",P1<br>NZ_FOUP01000002.1.region003<br>['ranthipeptide']<br>nan<br>nan,BGC,2034.6,1672.3,0.50
NZ_VWPH01000016.1.region001,131.0,True,"(2095.5, 1662.7)",P1<br>NZ_VWPH01000016.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,2095.5,1662.7,0.50
NZ_JACCFJ010000001.1.region004,131.0,True,"(2087.9, 1694.2)",P1<br>NZ_JACCFJ010000001.1.region004<br>['ranthipeptide']<br>nan<br>nan,BGC,2087.9,1694.2,0.50
NZ_CP054839.1.region014,132.0,True,"(1208.8, 323.75)",P8<br>NZ_CP054839.1.region014<br>['ranthipeptide']<br>nan<br>nan,BGC,1208.8,323.75,0.50
NZ_JABNNH010000001.1.region023,132.0,True,"(1131.4, 290.06)",P8<br>NZ_JABNNH010000001.1.region023<br>['ranthipeptide']<br>nan<br>nan,BGC,1131.4,290.06,0.50
NZ_FNVB01000002.1.region005,131.0,True,"(2076.9, 1676.2)",P1<br>NZ_FNVB01000002.1.region005<br>['ranthipeptide']<br>nan<br>nan,BGC,2076.9,1676.2,0.50
NZ_FOME01000001.1.region002,131.0,True,"(2044.2, 1697.1)",P1<br>NZ_FOME01000001.1.region002<br>['ranthipeptide']<br>nan<br>nan,BGC,2044.2,1697.1,0.50
NZ_JAGPXE010000009.1.region001,131.0,True,"(2083.8, 1639.2)",P5<br>NZ_JAGPXE010000009.1.region001<br>['ranthipeptide']<br>nan<br>nan,BGC,2083.8,1639.2,0.50
NZ_CP054839.1.region020,21.0,True,"(675.65, 888.0)",P8<br>NZ_CP054839.1.region020<br>['lanthipeptide-class-iv']<br>nan<br>nan,BGC,675.65,888.0,0.50
NZ_CP069353.1.region028,132.0,True,"(1126.4, 342.04)",P8<br>NZ_CP069353.1.region028<br>['ranthipeptide']<br>nan<br>nan,BGC,1126.4,342.04,0.50
NZ_PDBV01000001.1.region026,132.0,True,"(1182.2, 279.0)",P8<br>NZ_PDBV01000001.1.region026<br>['ranthipeptide']<br>nan<br>nan,BGC,1182.2,279.0,0.50
NZ_CP031142.1.region031,131.0,True,"(2077.6, 1623.0)",P2<br>NZ_CP031142.1.region031<br>['ranthipeptide']<br>nan<br>nan,BGC,2077.6,1623.0,0.50
NZ_CP054839.1.region015,133.0,True,"(1730.8, 294.75)",P8<br>NZ_CP054839.1.region015<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,1730.8,294.75,0.50
NZ_JABNNH010000001.1.region022,133.0,True,"(1653.4, 261.06)",P8<br>NZ_JABNNH010000001.1.region022<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,1653.4,261.06,0.50
NZ_CP031142.1.region018,12.0,True,"(3102.5, 2378.4)",P2<br>NZ_CP031142.1.region018<br>['RRE-containing']<br>nan<br>nan,BGC,3102.5,2378.4,0.50
NZ_CP040605.1.region022,12.0,True,"(3042.9, 2338.0)",P2<br>NZ_CP040605.1.region022<br>['RRE-containing']<br>nan<br>nan,BGC,3042.9,2338.0,0.50
NZ_CP040605.1.region016,10.0,True,"(749.7, 1070.2)","P2<br>NZ_CP040605.1.region016<br>['thiopeptide', 'LAP']<br>nan<br>nan",BGC,749.7,1070.2,0.50
NC_009142.1.region027,132.0,True,"(1174.2, 362.71)",P8<br>NC_009142.1.region027<br>['ranthipeptide']<br>nan<br>nan,BGC,1174.2,362.71,0.50
NZ_CP069353.1.region027,133.0,True,"(1648.4, 313.04)",P8<br>NZ_CP069353.1.region027<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,1648.4,313.04,0.50
NC_009142.1.region026,133.0,True,"(1704.2, 250.0)",P8<br>NC_009142.1.region026<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,1704.2,250.0,0.50
NZ_PDBV01000001.1.region025,133.0,True,"(1696.2, 333.71)",P8<br>NZ_PDBV01000001.1.region025<br>['lanthipeptide-class-ii']<br>nan<br>nan,BGC,1696.2,333.71,0.50
NZ_CP061007.1.region030,134.0,True,"(2046.5, 205.2)",P2<br>NZ_CP061007.1.region030<br>['RRE-containing']<br>nan<br>nan,BGC,2046.5,205.2,0.50
NZ_PJNB01000001.1.region018,134.0,True,"(1987.9, 163.0)",P2<br>NZ_PJNB01000001.1.region018<br>['RRE-containing']<br>nan<br>nan,BGC,1987.9,163.0,0.50
BGC0000529,104.0,True,"(1745.0, 2133.4)",BGC0000529<br>RiPP<br>microbisporicin A2,MIBIG (BiG-SCAPE),1745.0,2133.4,0.50
NZ_GL877878.1.region002,134.0,True,"(1980.7, 234.5)",P2<br>NZ_GL877878.1.region002<br>['RRE-containing']<br>nan<br>nan,BGC,1980.7,234.5,0.50
NZ_JAGPXE010000010.1.region001,135.0,,"(3132.4, 2715.0)",P5<br>NZ_JAGPXE010000010.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,3132.4,2715.0,0.50
NZ_CP031142.1.region035,12.0,True,"(1715.7, 1926.7)",P2<br>NZ_CP031142.1.region035<br>['RRE-containing']<br>nan<br>nan,BGC,1715.7,1926.7,0.50
NZ_JADDUE010000015.1.region001,136.0,True,"(1128.8, 756.88)",P6<br>NZ_JADDUE010000015.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,1128.8,756.88,0.50
NZ_JACHIW010000001.1.region009,137.0,,"(3045.4, 18.0)",P4<br>NZ_JACHIW010000001.1.region009<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,3045.4,18.0,0.50
NZ_FNVB01000003.1.region004,138.0,True,"(218.9, 2349.4)",P1<br>NZ_FNVB01000003.1.region004<br>['RiPP-like']<br>nan<br>nan,BGC,218.9,2349.4,0.50
NZ_JADDUE010000002.1.region001,139.0,True,"(3161.4, 917.0)",P6<br>NZ_JADDUE010000002.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3161.4,917.0,0.50
NZ_CP040605.1.region004,140.0,,"(171.94, 899.43)",P2<br>NZ_CP040605.1.region004<br>['RRE-containing']<br>nan<br>nan,BGC,171.94,899.43,0.50
NZ_CP059556.1.region007,141.0,,"(2037.3, 1744.2)",P7<br>NZ_CP059556.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,2037.3,1744.2,0.50
NZ_VIWX01000001.1.region003,142.0,,"(2190.9, 18.0)",P5<br>NZ_VIWX01000001.1.region003<br>['RiPP-like']<br>nan<br>nan,BGC,2190.9,18.0,0.50
NZ_JAGPXE010000011.1.region001,12.0,True,"(3161.4, 1004.0)",P5<br>NZ_JAGPXE010000011.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,3161.4,1004.0,0.50
NZ_JACHIW010000001.1.region015,136.0,True,"(1200.1, 743.0)",P4<br>NZ_JACHIW010000001.1.region015<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,1200.1,743.0,0.50
NZ_JACHIV010000001.1.region021,143.0,,"(1571.4, 1310.0)",P7<br>NZ_JACHIV010000001.1.region021<br>['lanthipeptide-class-v']<br>nan<br>nan,BGC,1571.4,1310.0,0.50
NZ_VWPH01000006.1.region001,144.0,True,"(131.9, 743.0)",P1<br>NZ_VWPH01000006.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,131.9,743.0,0.50
NZ_JAGPXE010000007.1.region001,136.0,True,"(1216.2, 929.52)",P5<br>NZ_JAGPXE010000007.1.region001<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,1216.2,929.52,0.50
NZ_RSAA01000010.1.region001,144.0,True,"(1577.1, 1538.0)",P5<br>NZ_RSAA01000010.1.region001<br>['RiPP-like']<br>nan<br>nan,BGC,1577.1,1538.0,0.50
NZ_JACHIV010000001.1.region007,145.0,,"(1663.4, 1718.7)",P7<br>NZ_JACHIV010000001.1.region007<br>['ranthipeptide']<br>nan<br>nan,BGC,1663.4,1718.7,0.50
NZ_JACHIW010000001.1.region007,136.0,True,"(1164.0, 747.25)",P4<br>NZ_JACHIW010000001.1.region007<br>['lanthipeptide-class-i']<br>nan<br>nan,BGC,1164.0,747.25,0.50
NZ_CP102826.1.region002,12.0,True,"(113.94, 569.0)",P3<br>NZ_CP102826.1.region002<br>['RiPP-like']<br>nan<br>nan,BGC,113.94,569.0,0.50
BGC0000958,27.0,True,"(2493.0, 1998.1)",BGC0000958<br>NRP;Polyketide<br>antimycin,MIBIG (BiG-SCAPE),2493.0,1998.1,0.50
BGC0001216,27.0,True,"(2461.5, 2002.6)",BGC0001216<br>NRP;Polyketide<br>splenocin C,MIBIG (BiG-SCAPE),2461.5,2002.6,0.50
NZ_JAGPXE010000006.1.region001,146.0,True,"(2626.5, 292.2)",P5<br>NZ_JAGPXE010000006.1.region001<br>['NAPAA']<br>nan<br>nan,BGC,2626.5,292.2,0.50
NZ_VIWX01000001.1.region004,146.0,True,"(2567.9, 250.0)",P5<br>NZ_VIWX01000001.1.region004<br>['NAPAA']<br>nan<br>nan,BGC,2567.9,250.0,0.50
NZ_CP061007.1.region017,147.0,True,"(1799.8, 2949.0)",P2<br>NZ_CP061007.1.region017<br>['NRPS']<br>nan<br>nan,BGC,1799.8,2949.0,0.50
NZ_PJNB01000001.1.region005,147.0,True,"(1726.9, 2901.7)",P2<br>NZ_PJNB01000001.1.region005<br>['NRPS']<br>nan<br>nan,BGC,1726.9,2901.7,0.50
NZ_GL877878.1.region012,147.0,True,"(1739.7, 2961.9)",P2<br>NZ_GL877878.1.region012<br>['NRPS']<br>nan<br>nan,BGC,1739.7,2961.9,0.50
NZ_JACHIW010000001.1.region005,148.0,,"(1182.6, 1391.1)",P4<br>NZ_JACHIW010000001.1.region005<br>['NRPS-like']<br>nan<br>nan,BGC,1182.6,1391.1,0.50
NZ_JACHIW010000001.1.region008,149.0,,"(232.37, 464.43)",P4<br>NZ_JACHIW010000001.1.region008<br>['NRPS-like']<br>nan<br>nan,BGC,232.37,464.43,0.50
NZ_FOZX01000004.1.region004,150.0,True,"(1588.9, 1543.5)",P5<br>NZ_FOZX01000004.1.region004<br>['NAPAA']<br>nan<br>nan,BGC,1588.9,1543.5,0.50
NZ_CP102826.1.region004,151.0,,"(1599.2, 1350.6)",P3<br>NZ_CP102826.1.region004<br>['NRPS-like']<br>nan<br>nan,BGC,1599.2,1350.6,0.50
NZ_CP102826.1.region017,152.0,,"(3158.9, 105.0)",P3<br>NZ_CP102826.1.region017<br>['NAPAA']<br>nan<br>nan,BGC,3158.9,105.0,0.50
BGC0001773,26.0,True,"(1427.9, 1677.3)",BGC0001773<br>Polyketide<br>selvamicin,MIBIG (BiG-SCAPE),1427.9,1677.3,0.50
BGC0000058,26.0,True,"(1375.7, 1882.5)",BGC0000058<br>Polyketide<br>FD-891,MIBIG (BiG-SCAPE),1375.7,1882.5,0.50
BGC0002032,26.0,True,"(1295.0, 1901.3)",BGC0002032<br>Polyketide<br>pentamycin,MIBIG (BiG-SCAPE),1295.0,1901.3,0.50
BGC0000059,26.0,True,"(1323.3, 1928.1)",BGC0000059<br>Polyketide<br>filipin,MIBIG (BiG-SCAPE),1323.3,1928.1,0.50
BGC0000035,26.0,True,"(1410.1, 2202.7)",BGC0000035<br>Polyketide<br>chalcomycin A,MIBIG (BiG-SCAPE),1410.1,2202.7,0.50
BGC0000094,26.0,True,"(1400.6, 2171.3)",BGC0000094<br>Polyketide;Saccharide<br>methymycin,MIBIG (BiG-SCAPE),1400.6,2171.3,0.50
BGC0000116,26.0,True,"(1421.1, 1758.9)",BGC0000116<br>Polyketide<br>nystatin-like Pseudonocardia polyene,MIBIG (BiG-SCAPE),1421.1,1758.9,0.50
BGC0000084,26.0,True,"(1199.8, 1969.1)",BGC0000084<br>Polyketide<br>laidlomycin,MIBIG (BiG-SCAPE),1199.8,1969.1,0.50
BGC0000100,26.0,True,"(1231.0, 1986.0)",BGC0000100<br>Polyketide<br>monensin,MIBIG (BiG-SCAPE),1231.0,1986.0,0.50
BGC0000018,26.0,True,"(1402.9, 2119.5)",BGC0000018<br>Polyketide<br>angolamycin,MIBIG (BiG-SCAPE),1402.9,2119.5,0.50
BGC0000096,26.0,True,"(1440.8, 2177.7)",BGC0000096<br>Polyketide<br>midecamycin,MIBIG (BiG-SCAPE),1440.8,2177.7,0.50
BGC0000114,26.0,True,"(1334.5, 1849.4)",BGC0000114<br>Polyketide<br>nigericin,MIBIG (BiG-SCAPE),1334.5,1849.4,0.50
BGC0001169,26.0,True,"(1462.1, 2159.5)",BGC0001169<br>Polyketide<br>piericidin A1,MIBIG (BiG-SCAPE),1462.1,2159.5,0.50
BGC0001742,26.0,True,"(1447.1, 2082.7)",BGC0001742<br>Polyketide<br>piericidin A1,MIBIG (BiG-SCAPE),1447.1,2082.7,0.50
BGC0000054,33.0,True,"(1201.4, 533.54)",BGC0000054<br>Polyketide<br>erythromycin,MIBIG (BiG-SCAPE),1201.4,533.54,0.50
