,pos,text,node_trace,x_pos,y_pos,cutoff
BGC0000391,"(1921.8, 1780.8)","BGC0000391<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>'<br>,<br> <br>'<br>m<br>e<br>t<br>h<br>y<br>l<br>p<br>e<br>n<br>d<br>o<br>l<br>m<br>y<br>c<br>i<br>n<br>;<br>p<br>e<br>n<br>d<br>o<br>l<br>m<br>y<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1921.8,1780.8,0.30
NZ_CP102826.1.region014,"(3329.5, 834.64)",P3<br>NZ_CP102826.1.region014<br>['other']<br>mitomycin<br>0.44<br>GCF_151,BGC < 80% similarity,3329.5,834.64,0.30
BGC0000915,"(3400.7, 824.0)","BGC0000915<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>O<br>t<br>h<br>e<br>r<br>'<br>,<br> <br>'<br>m<br>i<br>t<br>o<br>m<br>y<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),3400.7,824.0,0.30
NZ_CP102826.1.region015,"(1315.4, 1909.9)",P3<br>NZ_CP102826.1.region015<br>['terpene']<br>hopene<br>0.46<br>GCF_326,BGC < 80% similarity,1315.4,1909.9,0.30
NZ_CP102826.1.region018,"(1215.4, 1459.1)",P3<br>NZ_CP102826.1.region018<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1215.4,1459.1,0.30
NZ_CP040605.1.region002,"(2932.2, 1759.1)",P2<br>NZ_CP040605.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13<br>GCF_5,BGC < 40% similarity,2932.2,1759.1,0.30
NZ_CP040605.1.region003,"(1246.5, 1408.5)",P2<br>NZ_CP040605.1.region003<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1246.5,1408.5,0.30
NZ_CP040605.1.region005,"(2225.9, 830.07)",P2<br>NZ_CP040605.1.region005<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,2225.9,830.07,0.30
NZ_CP040605.1.region006,"(403.81, 221.42)","P2<br>NZ_CP040605.1.region006<br>['phenazine', 'terpene']<br>pyocyanine<br>0.57<br>GCF_15",BGC < 80% similarity,403.81,221.42,0.30
NZ_CP040605.1.region007,"(1627.3, 1425.0)",P2<br>NZ_CP040605.1.region007<br>['NRPS']<br>actinomycin D<br>0.07<br>GCF_111,BGC < 40% similarity,1627.3,1425.0,0.30
NZ_CP040605.1.region008,"(818.49, 3155.2)","P2<br>NZ_CP040605.1.region008<br>['NRPS', 'terpene']<br>tiancilactone<br>0.09<br>GCF_146",BGC < 40% similarity,818.49,3155.2,0.30
BGC0002019,"(862.38, 3212.6)","BGC0002019<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>T<br>e<br>r<br>p<br>e<br>n<br>e<br>'<br>,<br> <br>'<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>A<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>B<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>C<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>D<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>E<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>F<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>G<br>;<br>t<br>i<br>a<br>n<br>c<br>i<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br> <br>H<br>'<br>]<br>)",MIBIG (KnownClusterBlast),862.38,3212.6,0.30
NZ_CP040605.1.region010,"(2489.4, 1246.0)",P2<br>NZ_CP040605.1.region010<br>['terpene']<br>isorenieratene<br>0.71<br>GCF_319,BGC < 80% similarity,2489.4,1246.0,0.30
NZ_CP040605.1.region011,"(1350.0, 728.56)","P2<br>NZ_CP040605.1.region011<br>['T1PKS', 'NRPS', 'lanthipeptide-class-i']<br>A83543A<br>0.91<br>GCF_188",BGC >= 80% similarity,1350.0,728.56,0.30
NZ_CP040605.1.region012,"(1857.5, 1179.4)",P2<br>NZ_CP040605.1.region012<br>['NRPS']<br>atratumycin<br>0.05<br>GCF_261,BGC < 40% similarity,1857.5,1179.4,0.30
NZ_CP040605.1.region013,"(787.49, 2339.7)",P2<br>NZ_CP040605.1.region013<br>['T1PKS']<br>streptovaricin<br>0.07<br>GCF_272,BGC < 40% similarity,787.49,2339.7,0.30
BGC0001785,"(746.22, 2400.0)","BGC0001785<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>s<br>t<br>r<br>e<br>p<br>t<br>o<br>v<br>a<br>r<br>i<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),746.22,2400.0,0.30
NZ_CP040605.1.region014,"(3329.5, 1361.6)",P2<br>NZ_CP040605.1.region014<br>['NRPS-like']<br>tylactone<br>0.07<br>GCF_251,BGC < 40% similarity,3329.5,1361.6,0.30
BGC0001812,"(3400.7, 1351.0)","BGC0001812<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>t<br>y<br>l<br>a<br>c<br>t<br>o<br>n<br>e<br>'<br>]<br>)",MIBIG (KnownClusterBlast),3400.7,1351.0,0.30
NZ_CP040605.1.region017,"(2947.0, 1424.3)",P2<br>NZ_CP040605.1.region017<br>['siderophore']<br>staphylobactin<br>0.25<br>GCF_16,P2 | BGC (Staphylobactin),2947.0,1424.3,0.30
NZ_CP040605.1.region018,"(1316.8, 1682.4)","P2<br>NZ_CP040605.1.region018<br>['NRPS', 'T1PKS', 'NRPS-like']<br>herboxidiene<br>0.08<br>GCF_234",BGC < 40% similarity,1316.8,1682.4,0.30
NZ_CP040605.1.region019,"(3329.5, 1547.6)","P2<br>NZ_CP040605.1.region019<br>['terpene', 'NRPS-like']<br>echoside A / echoside B / echoside C / echoside D / echoside E<br>0.18<br>GCF_179",BGC < 40% similarity,3329.5,1547.6,0.30
BGC0000340,"(3400.7, 1537.0)","BGC0000340<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>'<br>,<br> <br>'<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>A<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>B<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>C<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>D<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>E<br>'<br>]<br>)",MIBIG (KnownClusterBlast),3400.7,1537.0,0.30
NZ_CP040605.1.region020,"(1314.5, 1254.9)",P2<br>NZ_CP040605.1.region020<br>['PKS-like']<br>kanamycin<br>0.01<br>GCF_63,BGC < 40% similarity,1314.5,1254.9,0.30
NZ_CP040605.1.region023,"(2651.4, 964.67)",P2<br>NZ_CP040605.1.region023<br>['terpene']<br>JBIR-06<br>0.22<br>GCF_4,BGC < 40% similarity,2651.4,964.67,0.30
NZ_CP040605.1.region024,"(2248.4, 570.31)",P2<br>NZ_CP040605.1.region024<br>['T3PKS']<br>flaviolin<br>0.75<br>GCF_281,BGC < 80% similarity,2248.4,570.31,0.30
NZ_CP040605.1.region025,"(2805.0, 1879.5)",P2<br>NZ_CP040605.1.region025<br>['redox-cofactor']<br>lankacidin C<br>0.20<br>GCF_192,BGC < 40% similarity,2805.0,1879.5,0.30
NZ_CP040605.1.region027,"(1407.3, 2021.4)","P2<br>NZ_CP040605.1.region027<br>['T3PKS', 'terpene']<br>hopene<br>0.46<br>GCF_175",BGC < 80% similarity,1407.3,2021.4,0.30
NZ_CP040605.1.region028,"(1912.7, 1528.9)","P2<br>NZ_CP040605.1.region028<br>['hglE-KS', 'redox-cofactor']<br>R1128<br>0.21<br>GCF_102",BGC < 40% similarity,1912.7,1528.9,0.30
BGC0000261,"(2027.4, 1538.2)","BGC0000261<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>R<br>1<br>1<br>2<br>8<br>'<br>]<br>)",MIBIG (KnownClusterBlast),2027.4,1538.2,0.30
NZ_CP040605.1.region029,"(2012.6, 1959.1)",P2<br>NZ_CP040605.1.region029<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14<br>GCF_53,BGC < 40% similarity,2012.6,1959.1,0.30
BGC0000950,"(2081.0, 2009.0)","BGC0000950<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>;<br>O<br>t<br>h<br>e<br>r<br>'<br>,<br> <br>'<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>;<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>B<br>;<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>C<br>;<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>D<br>;<br>m<br>u<br>r<br>e<br>i<br>d<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>;<br>m<br>u<br>r<br>e<br>i<br>d<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>B<br>'<br>]<br>)",MIBIG (KnownClusterBlast),2081.0,2009.0,0.30
NZ_CP040605.1.region030,"(1488.1, 1809.8)",P2<br>NZ_CP040605.1.region030<br>['terpene']<br>geosmin<br>1.00<br>GCF_309,BGC >= 80% similarity,1488.1,1809.8,0.30
NZ_CP040605.1.region031,"(1838.5, 2013.9)","P2<br>NZ_CP040605.1.region031<br>['T1PKS', 'NRPS', 'terpene']<br>heat-stable antifungal factor<br>0.38<br>GCF_159",BGC < 40% similarity,1838.5,2013.9,0.30
NZ_CP040605.1.region032,"(1628.5, 1723.7)","P2<br>NZ_CP040605.1.region032<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00<br>GCF_183",BGC >= 80% similarity,1628.5,1723.7,0.30
NZ_CP040605.1.region033,"(1923.1, 1536.3)","P2<br>NZ_CP040605.1.region033<br>['T3PKS', 'arylpolyene']<br>kosinostatin<br>0.05<br>GCF_125",BGC < 40% similarity,1923.1,1536.3,0.30
BGC0001073,"(2016.8, 1503.5)","BGC0001073<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>;<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>k<br>o<br>s<br>i<br>n<br>o<br>s<br>t<br>a<br>t<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),2016.8,1503.5,0.30
NZ_JADDUE010000012.1.region001,"(2734.0, 662.57)",P6<br>NZ_JADDUE010000012.1.region001<br>['amglyccycl']<br>cetoniacytone A<br>0.16<br>GCF_194,BGC < 40% similarity,2734.0,662.57,0.30
NZ_JADDUE010000013.1.region002,"(2802.5, 1853.3)",P6<br>NZ_JADDUE010000013.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13<br>GCF_131,BGC < 40% similarity,2802.5,1853.3,0.30
NZ_JADDUE010000016.1.region001,"(304.03, 2012.6)",P6<br>NZ_JADDUE010000016.1.region001<br>['NRPS-like']<br>frankiamicin<br>0.14<br>GCF_260,BGC < 40% similarity,304.03,2012.6,0.30
BGC0001197,"(375.24, 2002.0)","BGC0001197<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>f<br>r<br>a<br>n<br>k<br>i<br>a<br>m<br>i<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),375.24,2002.0,0.30
NZ_JADDUE010000018.1.region001,"(1800.6, 995.06)",P6<br>NZ_JADDUE010000018.1.region001<br>['siderophore']<br>ficellomycin<br>0.07<br>GCF_193,BGC < 40% similarity,1800.6,995.06,0.30
NZ_JADDUE010000019.1.region001,"(1648.3, 1997.4)",P6<br>NZ_JADDUE010000019.1.region001<br>['lassopeptide']<br>anantin C<br>0.75<br>GCF_47,BGC < 80% similarity,1648.3,1997.4,0.30
NZ_JADDUE010000001.1.region001,"(2071.0, 851.79)",P6<br>NZ_JADDUE010000001.1.region001<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,2071.0,851.79,0.30
NZ_JADDUE010000020.1.region001,"(1369.4, 1680.9)",P6<br>NZ_JADDUE010000020.1.region001<br>['lanthipeptide-class-i']<br>planosporicin<br>0.60<br>GCF_217,BGC < 80% similarity,1369.4,1680.9,0.30
BGC0000544,"(1254.8, 1710.5)","BGC0000544<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>R<br>i<br>P<br>P<br>'<br>,<br> <br>'<br>p<br>l<br>a<br>n<br>o<br>s<br>p<br>o<br>r<br>i<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1254.8,1710.5,0.30
NZ_JADDUE010000021.1.region001,"(304.03, 1857.6)",P6<br>NZ_JADDUE010000021.1.region001<br>['betalactone']<br>reveromycin A<br>0.06<br>GCF_152,BGC < 40% similarity,304.03,1857.6,0.30
BGC0000135,"(375.24, 1847.0)","BGC0000135<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>r<br>e<br>v<br>e<br>r<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>'<br>]<br>)",MIBIG (KnownClusterBlast),375.24,1847.0,0.30
NZ_JADDUE010000002.1.region002,"(2288.0, 2440.8)",P6<br>NZ_JADDUE010000002.1.region002<br>['betalactone']<br>atolypene A / atolypene B<br>0.12<br>GCF_140,BGC < 40% similarity,2288.0,2440.8,0.30
NZ_JADDUE010000003.1.region001,"(1296.6, 1899.0)",P6<br>NZ_JADDUE010000003.1.region001<br>['terpene']<br>hopene<br>0.38<br>GCF_325,BGC < 40% similarity,1296.6,1899.0,0.30
NZ_JADDUE010000003.1.region002,"(1332.4, 1787.3)",P6<br>NZ_JADDUE010000003.1.region002<br>['terpene']<br>geosmin<br>1.00<br>GCF_314,BGC >= 80% similarity,1332.4,1787.3,0.30
NZ_JADDUE010000003.1.region003,"(1198.6, 1418.8)",P6<br>NZ_JADDUE010000003.1.region003<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1198.6,1418.8,0.30
NZ_JADDUE010000004.1.region001,"(1859.0, 1792.3)",P6<br>NZ_JADDUE010000004.1.region001<br>['T1PKS']<br>kanglemycin A / kanglemycin V1 / kanglemycin V2<br>0.09<br>GCF_90,BGC < 40% similarity,1859.0,1792.3,0.30
NZ_JADDUE010000004.1.region002,"(1468.4, 1464.5)",P6<br>NZ_JADDUE010000004.1.region002<br>['indole']<br>borregomycin A / borregomycin B / borregomycin C / borregomycin D<br>0.22<br>GCF_132,BGC < 40% similarity,1468.4,1464.5,0.30
BGC0001335,"(1433.0, 1351.1)","BGC0001335<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>A<br>l<br>k<br>a<br>l<br>o<br>i<br>d<br>'<br>,<br> <br>'<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>;<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>B<br>;<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>C<br>;<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>D<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1433.0,1351.1,0.30
NZ_JADDUE010000005.1.region001,"(2522.5, 1253.7)",P6<br>NZ_JADDUE010000005.1.region001<br>['terpene']<br>isorenieratene<br>0.57<br>GCF_65,BGC < 80% similarity,2522.5,1253.7,0.30
NZ_JADDUE010000006.1.region001,"(1768.7, 1379.6)",P6<br>NZ_JADDUE010000006.1.region001<br>['NRPS']<br>bacillibactin<br>0.15<br>GCF_55,BGC < 40% similarity,1768.7,1379.6,0.30
NZ_JADDUE010000008.1.region001,"(707.03, 152.64)",P6<br>NZ_JADDUE010000008.1.region001<br>['arylpolyene']<br>oviedomycin<br>0.08<br>GCF_154,BGC < 40% similarity,707.03,152.64,0.30
BGC0000253,"(778.24, 142.0)","BGC0000253<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>o<br>v<br>i<br>e<br>d<br>o<br>m<br>y<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),778.24,142.0,0.30
NZ_JADDUE010000008.1.region002,"(2869.9, 1929.0)",P6<br>NZ_JADDUE010000008.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.27<br>GCF_149,BGC < 40% similarity,2869.9,1929.0,0.30
NZ_JADDUE010000009.1.region001,"(638.61, 1351.0)",P6<br>NZ_JADDUE010000009.1.region001<br>['amglyccycl']<br>pyralomicin 1a<br>0.19<br>GCF_196,BGC < 40% similarity,638.61,1351.0,0.30
NZ_CP061007.1.region002,"(878.46, 2076.9)","P2<br>NZ_CP061007.1.region002<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17<br>GCF_73",BGC < 40% similarity,878.46,2076.9,0.30
BGC0001116,"(953.35, 2031.6)","BGC0001116<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>;<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>v<br>i<br>r<br>g<br>i<br>n<br>i<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>S<br>1<br>'<br>]<br>)",MIBIG (KnownClusterBlast),953.35,2031.6,0.30
NZ_CP061007.1.region003,"(3021.2, 1467.0)",P2<br>NZ_CP061007.1.region003<br>['siderophore']<br>staphylobactin<br>0.25<br>GCF_16,P2 | BGC (Staphylobactin),3021.2,1467.0,0.30
NZ_CP061007.1.region005,"(1314.5, 239.14)",P2<br>NZ_CP061007.1.region005<br>['NRPS']<br>ansacarbamitocin A<br>0.03<br>GCF_89,BGC < 40% similarity,1314.5,239.14,0.30
BGC0002011,"(1398.4, 224.31)","BGC0002011<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>a<br>n<br>s<br>a<br>c<br>a<br>r<br>b<br>a<br>m<br>i<br>t<br>o<br>c<br>i<br>n<br> <br>A<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1398.4,224.31,0.30
NZ_CP061007.1.region006,"(1409.1, 880.47)","P2<br>NZ_CP061007.1.region006<br>['T1PKS', 'transAT-PKS']<br>A83543A<br>2.35<br>GCF_293",BGC >= 80% similarity,1409.1,880.47,0.30
NZ_CP061007.1.region007,"(2088.7, 2126.6)",P2<br>NZ_CP061007.1.region007<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20<br>GCF_112,BGC < 40% similarity,2088.7,2126.6,0.30
NZ_CP061007.1.region008,"(1842.3, 1167.1)",P2<br>NZ_CP061007.1.region008<br>['NRPS']<br>atratumycin<br>0.05<br>GCF_87,BGC < 40% similarity,1842.3,1167.1,0.30
NZ_CP061007.1.region009,"(351.6, 293.11)",P2<br>NZ_CP061007.1.region009<br>['phenazine']<br>pyocyanine<br>0.57<br>GCF_15,BGC < 80% similarity,351.6,293.11,0.30
NZ_CP061007.1.region011,"(1093.1, 1564.0)","P2<br>NZ_CP061007.1.region011<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05<br>GCF_78",BGC < 40% similarity,1093.1,1564.0,0.30
NZ_CP061007.1.region012,"(1201.5, 1436.6)",P2<br>NZ_CP061007.1.region012<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1201.5,1436.6,0.30
NZ_CP061007.1.region013,"(2243.5, 803.22)",P2<br>NZ_CP061007.1.region013<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,2243.5,803.22,0.30
NZ_CP061007.1.region014,"(1628.1, 1619.2)","P2<br>NZ_CP061007.1.region014<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19<br>GCF_85",BGC < 40% similarity,1628.1,1619.2,0.30
NZ_CP061007.1.region015,"(1745.0, 1374.4)",P2<br>NZ_CP061007.1.region015<br>['NRPS']<br>pepticinnamin E<br>0.07<br>GCF_3,BGC < 40% similarity,1745.0,1374.4,0.30
NZ_CP061007.1.region016,"(2864.9, 1772.8)",P2<br>NZ_CP061007.1.region016<br>['redox-cofactor']<br>lankacidin C<br>0.13<br>GCF_5,BGC < 40% similarity,2864.9,1772.8,0.30
NZ_CP061007.1.region018,"(2042.9, 1866.9)","P2<br>NZ_CP061007.1.region018<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11<br>GCF_70",BGC < 40% similarity,2042.9,1866.9,0.30
NZ_CP061007.1.region019,"(260.49, 2590.9)",P2<br>NZ_CP061007.1.region019<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11<br>GCF_114,BGC < 40% similarity,260.49,2590.9,0.30
BGC0000001,"(332.69, 2591.4)","BGC0000001<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>a<br>b<br>y<br>s<br>s<br>o<br>m<br>i<br>c<br>i<br>n<br> <br>C<br>;<br>a<br>t<br>r<br>o<br>p<br>-<br>a<br>b<br>y<br>s<br>s<br>o<br>m<br>i<br>c<br>i<br>n<br> <br>C<br>'<br>]<br>)",MIBIG (KnownClusterBlast),332.69,2591.4,0.30
NZ_CP061007.1.region020,"(2034.9, 2046.8)",P2<br>NZ_CP061007.1.region020<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14<br>GCF_53,BGC < 40% similarity,2034.9,2046.8,0.30
NZ_CP061007.1.region023,"(2430.5, 278.61)",P2<br>NZ_CP061007.1.region023<br>['NRPS']<br>coelibactin<br>0.91<br>GCF_56,BGC >= 80% similarity,2430.5,278.61,0.30
NZ_CP061007.1.region025,"(1717.5, 239.14)","P2<br>NZ_CP061007.1.region025<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08<br>GCF_79",BGC < 40% similarity,1717.5,239.14,0.30
BGC0000303,"(1801.4, 224.31)","BGC0000303<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>'<br>,<br> <br>'<br>a<br>n<br>t<br>h<br>r<br>a<br>m<br>y<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1801.4,224.31,0.30
NZ_CP061007.1.region026,"(842.86, 2928.7)",P2<br>NZ_CP061007.1.region026<br>['arylpolyene']<br>A54145<br>0.03<br>GCF_11,BGC < 40% similarity,842.86,2928.7,0.30
NZ_CP061007.1.region027,"(2845.5, 1859.4)",P2<br>NZ_CP061007.1.region027<br>['redox-cofactor']<br>lankacidin C<br>0.20<br>GCF_76,BGC < 40% similarity,2845.5,1859.4,0.30
NZ_CP061007.1.region028,"(2394.8, 592.35)",P2<br>NZ_CP061007.1.region028<br>['T3PKS']<br>flaviolin<br>0.75<br>GCF_91,BGC < 80% similarity,2394.8,592.35,0.30
NZ_CP061007.1.region029,"(2635.4, 975.63)",P2<br>NZ_CP061007.1.region029<br>['terpene']<br>JBIR-06<br>0.22<br>GCF_4,BGC < 40% similarity,2635.4,975.63,0.30
NZ_CP061007.1.region031,"(1269.6, 1948.6)","P2<br>NZ_CP061007.1.region031<br>['T3PKS', 'terpene']<br>hopene<br>0.46<br>GCF_74",BGC < 80% similarity,1269.6,1948.6,0.30
NZ_CP061007.1.region032,"(1447.6, 1795.3)",P2<br>NZ_CP061007.1.region032<br>['terpene']<br>geosmin<br>1.00<br>GCF_94,BGC >= 80% similarity,1447.6,1795.3,0.30
NZ_CP061007.1.region033,"(1885.7, 2006.5)","P2<br>NZ_CP061007.1.region033<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38<br>GCF_83",BGC < 40% similarity,1885.7,2006.5,0.30
NZ_CP061007.1.region034,"(1530.8, 1955.7)",P2<br>NZ_CP061007.1.region034<br>['terpene']<br>2-methylisoborneol<br>1.00<br>GCF_98,BGC >= 80% similarity,1530.8,1955.7,0.30
NZ_CP061007.1.region035,"(1638.8, 1746.2)","P2<br>NZ_CP061007.1.region035<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00<br>GCF_75",BGC >= 80% similarity,1638.8,1746.2,0.30
NZ_CP061007.1.region036,"(1818.7, 1652.4)",P2<br>NZ_CP061007.1.region036<br>['T3PKS']<br>branched-chain fatty acids<br>0.50<br>GCF_92,BGC < 80% similarity,1818.7,1652.4,0.30
NZ_PJNB01000001.1.region001,"(2184.9, 743.77)",P2<br>NZ_PJNB01000001.1.region001<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,2184.9,743.77,0.30
NZ_PJNB01000001.1.region002,"(1672.7, 1594.9)","P2<br>NZ_PJNB01000001.1.region002<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19<br>GCF_85",BGC < 40% similarity,1672.7,1594.9,0.30
NZ_PJNB01000001.1.region003,"(1812.6, 1385.8)",P2<br>NZ_PJNB01000001.1.region003<br>['NRPS']<br>pepticinnamin E<br>0.07<br>GCF_3,BGC < 40% similarity,1812.6,1385.8,0.30
