,pos,text,node_trace,x_pos,y_pos,cutoff
BGC0000340,"(3177.7, 3378.0)","BGC0000340<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>'<br>,<br> <br>'<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>A<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>B<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>C<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>D<br>;<br>e<br>c<br>h<br>o<br>s<br>i<br>d<br>e<br> <br>E<br>'<br>]<br>)",MIBIG (KnownClusterBlast),3177.7,3378.0,0.30
NZ_CP040605.1.region020,"(1059.7, 2621.0)",P2<br>NZ_CP040605.1.region020<br>['PKS-like']<br>kanamycin<br>0.01<br>GCF_27,BGC < 40% similarity,1059.7,2621.0,0.30
NZ_CP040605.1.region023,"(2194.2, 1750.6)",P2<br>NZ_CP040605.1.region023<br>['terpene']<br>JBIR-06<br>0.22<br>GCF_3,BGC < 40% similarity,2194.2,1750.6,0.30
NZ_CP040605.1.region024,"(1881.4, 674.31)",P2<br>NZ_CP040605.1.region024<br>['T3PKS']<br>flaviolin<br>0.75<br>GCF_260,BGC < 80% similarity,1881.4,674.31,0.30
NZ_CP040605.1.region025,"(2113.9, 2652.4)",P2<br>NZ_CP040605.1.region025<br>['redox-cofactor']<br>lankacidin C<br>0.20<br>GCF_332,BGC < 40% similarity,2113.9,2652.4,0.30
NZ_CP040605.1.region027,"(1953.6, 1279.3)","P2<br>NZ_CP040605.1.region027<br>['T3PKS', 'terpene']<br>hopene<br>0.46<br>GCF_222",BGC < 80% similarity,1953.6,1279.3,0.30
NZ_CP040605.1.region028,"(1666.9, 1796.7)","P2<br>NZ_CP040605.1.region028<br>['hglE-KS', 'redox-cofactor']<br>R1128<br>0.21<br>GCF_208",BGC < 40% similarity,1666.9,1796.7,0.30
BGC0000261,"(1710.1, 1725.2)","BGC0000261<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>R<br>1<br>1<br>2<br>8<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1710.1,1725.2,0.30
NZ_CP040605.1.region029,"(1725.2, 2244.6)",P2<br>NZ_CP040605.1.region029<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14<br>GCF_33,BGC < 40% similarity,1725.2,2244.6,0.30
BGC0000950,"(1802.4, 2302.3)","BGC0000950<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>;<br>O<br>t<br>h<br>e<br>r<br>'<br>,<br> <br>'<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>;<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>B<br>;<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>C<br>;<br>n<br>a<br>p<br>s<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>D<br>;<br>m<br>u<br>r<br>e<br>i<br>d<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>;<br>m<br>u<br>r<br>e<br>i<br>d<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>B<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1802.4,2302.3,0.30
NZ_CP040605.1.region030,"(2060.7, 1408.0)",P2<br>NZ_CP040605.1.region030<br>['terpene']<br>geosmin<br>1.00<br>GCF_353,BGC >= 80% similarity,2060.7,1408.0,0.30
NZ_CP040605.1.region031,"(1777.5, 2149.3)","P2<br>NZ_CP040605.1.region031<br>['T1PKS', 'NRPS', 'terpene']<br>heat-stable antifungal factor<br>0.38<br>GCF_190",BGC < 40% similarity,1777.5,2149.3,0.30
NZ_CP040605.1.region032,"(1362.8, 2107.1)","P2<br>NZ_CP040605.1.region032<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00<br>GCF_199",P2 | BGC (Erythreapeptin),1362.8,2107.1,0.30
NZ_CP040605.1.region033,"(1719.6, 1804.2)","P2<br>NZ_CP040605.1.region033<br>['T3PKS', 'arylpolyene']<br>naphthomycin A<br>0.06<br>GCF_163",BGC < 40% similarity,1719.6,1804.2,0.30
BGC0000106,"(1803.8, 1839.7)","BGC0000106<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>n<br>a<br>p<br>h<br>t<br>h<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1803.8,1839.7,0.30
NZ_JADDUE010000012.1.region001,"(3075.0, 2893.6)",P6<br>NZ_JADDUE010000012.1.region001<br>['amglyccycl']<br>cetoniacytone A<br>0.16<br>GCF_264,BGC < 40% similarity,3075.0,2893.6,0.30
NZ_JADDUE010000013.1.region002,"(2108.5, 2618.5)",P6<br>NZ_JADDUE010000013.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13<br>GCF_309,BGC < 40% similarity,2108.5,2618.5,0.30
NZ_JADDUE010000016.1.region001,"(1260.0, 268.64)",P6<br>NZ_JADDUE010000016.1.region001<br>['NRPS-like']<br>frankiamicin<br>0.14<br>GCF_291,BGC < 40% similarity,1260.0,268.64,0.30
BGC0001197,"(1331.2, 258.0)","BGC0001197<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>f<br>r<br>a<br>n<br>k<br>i<br>a<br>m<br>i<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1331.2,258.0,0.30
NZ_JADDUE010000018.1.region001,"(1031.0, 1644.1)",P6<br>NZ_JADDUE010000018.1.region001<br>['siderophore']<br>ficellomycin<br>0.07<br>GCF_164,BGC < 40% similarity,1031.0,1644.1,0.30
NZ_JADDUE010000019.1.region001,"(1417.3, 2272.0)",P6<br>NZ_JADDUE010000019.1.region001<br>['lassopeptide']<br>anantin C<br>0.75<br>GCF_38,P6 | BGC (Erythreapeptin),1417.3,2272.0,0.30
NZ_JADDUE010000001.1.region001,"(900.03, 911.5)",P6<br>NZ_JADDUE010000001.1.region001<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,900.03,911.5,0.30
NZ_JADDUE010000020.1.region001,"(1146.7, 2049.9)",P6<br>NZ_JADDUE010000020.1.region001<br>['lanthipeptide-class-i']<br>planosporicin<br>0.60<br>GCF_343,P6 | lanthipeptide BGC,1146.7,2049.9,0.30
BGC0000544,"(1053.8, 2012.9)","BGC0000544<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>R<br>i<br>P<br>P<br>'<br>,<br> <br>'<br>p<br>l<br>a<br>n<br>o<br>s<br>p<br>o<br>r<br>i<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1053.8,2012.9,0.30
NZ_JADDUE010000021.1.region001,"(2970.0, 238.64)",P6<br>NZ_JADDUE010000021.1.region001<br>['betalactone']<br>reveromycin A<br>0.06<br>GCF_157,BGC < 40% similarity,2970.0,238.64,0.30
BGC0000135,"(3041.2, 228.0)","BGC0000135<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>r<br>e<br>v<br>e<br>r<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>'<br>]<br>)",MIBIG (KnownClusterBlast),3041.2,228.0,0.30
NZ_JADDUE010000002.1.region002,"(2610.0, 1283.1)",P6<br>NZ_JADDUE010000002.1.region002<br>['betalactone']<br>atolypene A / atolypene B<br>0.12<br>GCF_160,BGC < 40% similarity,2610.0,1283.1,0.30
NZ_JADDUE010000003.1.region001,"(1899.1, 1269.7)",P6<br>NZ_JADDUE010000003.1.region001<br>['terpene']<br>hopene<br>0.38<br>GCF_361,BGC < 40% similarity,1899.1,1269.7,0.30
NZ_JADDUE010000003.1.region002,"(2236.4, 1401.6)",P6<br>NZ_JADDUE010000003.1.region002<br>['terpene']<br>geosmin<br>1.00<br>GCF_373,BGC >= 80% similarity,2236.4,1401.6,0.30
NZ_JADDUE010000003.1.region003,"(1541.0, 1113.9)",P6<br>NZ_JADDUE010000003.1.region003<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1541.0,1113.9,0.30
NZ_JADDUE010000004.1.region001,"(1658.5, 2039.7)",P6<br>NZ_JADDUE010000004.1.region001<br>['T1PKS']<br>kanglemycin A / kanglemycin V1 / kanglemycin V2<br>0.09<br>GCF_49,BGC < 40% similarity,1658.5,2039.7,0.30
NZ_JADDUE010000004.1.region002,"(1632.9, 1355.2)",P6<br>NZ_JADDUE010000004.1.region002<br>['indole']<br>borregomycin A / borregomycin B / borregomycin C / borregomycin D<br>0.22<br>GCF_161,BGC < 40% similarity,1632.9,1355.2,0.30
BGC0001335,"(1494.4, 1326.2)","BGC0001335<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>A<br>l<br>k<br>a<br>l<br>o<br>i<br>d<br>'<br>,<br> <br>'<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>A<br>;<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>B<br>;<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>C<br>;<br>b<br>o<br>r<br>r<br>e<br>g<br>o<br>m<br>y<br>c<br>i<br>n<br> <br>D<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1494.4,1326.2,0.30
NZ_JADDUE010000005.1.region001,"(2354.6, 1657.7)",P6<br>NZ_JADDUE010000005.1.region001<br>['terpene']<br>isorenieratene<br>0.57<br>GCF_46,BGC < 80% similarity,2354.6,1657.7,0.30
NZ_JADDUE010000006.1.region001,"(1436.1, 1795.9)",P6<br>NZ_JADDUE010000006.1.region001<br>['NRPS']<br>bacillibactin<br>0.15<br>GCF_31,BGC < 40% similarity,1436.1,1795.9,0.30
NZ_JADDUE010000008.1.region001,"(1680.0, 238.64)",P6<br>NZ_JADDUE010000008.1.region001<br>['arylpolyene']<br>oviedomycin<br>0.08<br>GCF_194,BGC < 40% similarity,1680.0,238.64,0.30
BGC0000253,"(1751.2, 228.0)","BGC0000253<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>o<br>v<br>i<br>e<br>d<br>o<br>m<br>y<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1751.2,228.0,0.30
NZ_JADDUE010000008.1.region002,"(2181.4, 2667.5)",P6<br>NZ_JADDUE010000008.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.27<br>GCF_333,BGC < 40% similarity,2181.4,2667.5,0.30
NZ_JADDUE010000009.1.region001,"(2754.6, 438.0)",P6<br>NZ_JADDUE010000009.1.region001<br>['amglyccycl']<br>pyralomicin 1a<br>0.19<br>GCF_266,BGC < 40% similarity,2754.6,438.0,0.30
NZ_CP061007.1.region002,"(2717.5, 2612.9)","P2<br>NZ_CP061007.1.region002<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17<br>GCF_56",BGC < 40% similarity,2717.5,2612.9,0.30
BGC0001116,"(2792.3, 2567.6)","BGC0001116<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>;<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>v<br>i<br>r<br>g<br>i<br>n<br>i<br>a<br>m<br>y<br>c<br>i<br>n<br> <br>S<br>1<br>'<br>]<br>)",MIBIG (KnownClusterBlast),2792.3,2567.6,0.30
NZ_CP061007.1.region003,"(834.22, 1842.0)",P2<br>NZ_CP061007.1.region003<br>['siderophore']<br>staphylobactin<br>0.25<br>GCF_11,BGC < 40% similarity,834.22,1842.0,0.30
NZ_CP061007.1.region005,"(376.49, 3293.1)",P2<br>NZ_CP061007.1.region005<br>['NRPS']<br>ansacarbamitocin A<br>0.03<br>GCF_73,BGC < 40% similarity,376.49,3293.1,0.30
BGC0002011,"(460.35, 3278.3)","BGC0002011<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>a<br>n<br>s<br>a<br>c<br>a<br>r<br>b<br>a<br>m<br>i<br>t<br>o<br>c<br>i<br>n<br> <br>A<br>'<br>]<br>)",MIBIG (KnownClusterBlast),460.35,3278.3,0.30
NZ_CP061007.1.region006,"(1380.2, 851.38)","P2<br>NZ_CP061007.1.region006<br>['T1PKS', 'transAT-PKS']<br>A83543A<br>2.35<br>GCF_263",BGC >= 80% similarity,1380.2,851.38,0.30
NZ_CP061007.1.region007,"(1797.5, 2408.3)",P2<br>NZ_CP061007.1.region007<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20<br>GCF_113,BGC < 40% similarity,1797.5,2408.3,0.30
NZ_CP061007.1.region008,"(1200.7, 1684.8)",P2<br>NZ_CP061007.1.region008<br>['NRPS']<br>atratumycin<br>0.05<br>GCF_72,BGC < 40% similarity,1200.7,1684.8,0.30
NZ_CP061007.1.region009,"(2325.6, 3257.1)",P2<br>NZ_CP061007.1.region009<br>['phenazine']<br>pyocyanine<br>0.57<br>GCF_10,BGC < 80% similarity,2325.6,3257.1,0.30
NZ_CP061007.1.region011,"(2627.4, 2262.8)","P2<br>NZ_CP061007.1.region011<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05<br>GCF_54",BGC < 40% similarity,2627.4,2262.8,0.30
NZ_CP061007.1.region012,"(1545.3, 1125.8)",P2<br>NZ_CP061007.1.region012<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1545.3,1125.8,0.30
NZ_CP061007.1.region013,"(1067.2, 851.65)",P2<br>NZ_CP061007.1.region013<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,1067.2,851.65,0.30
NZ_CP061007.1.region014,"(1667.6, 1628.6)","P2<br>NZ_CP061007.1.region014<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19<br>GCF_61",BGC < 40% similarity,1667.6,1628.6,0.30
NZ_CP061007.1.region015,"(1436.9, 1756.2)",P2<br>NZ_CP061007.1.region015<br>['NRPS']<br>bacillibactin<br>0.15<br>GCF_4,BGC < 40% similarity,1436.9,1756.2,0.30
NZ_CP061007.1.region016,"(2224.5, 2566.4)",P2<br>NZ_CP061007.1.region016<br>['redox-cofactor']<br>lankacidin C<br>0.13<br>GCF_39,BGC < 40% similarity,2224.5,2566.4,0.30
NZ_CP061007.1.region018,"(1745.8, 2186.2)","P2<br>NZ_CP061007.1.region018<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11<br>GCF_51",P2 | lanthipeptide BGC,1745.8,2186.2,0.30
NZ_CP061007.1.region019,"(256.49, 1909.9)",P2<br>NZ_CP061007.1.region019<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11<br>GCF_91,BGC < 40% similarity,256.49,1909.9,0.30
BGC0000001,"(328.69, 1910.4)","BGC0000001<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>a<br>b<br>y<br>s<br>s<br>o<br>m<br>i<br>c<br>i<br>n<br> <br>C<br>;<br>a<br>t<br>r<br>o<br>p<br>-<br>a<br>b<br>y<br>s<br>s<br>o<br>m<br>i<br>c<br>i<br>n<br> <br>C<br>'<br>]<br>)",MIBIG (KnownClusterBlast),328.69,1910.4,0.30
NZ_CP061007.1.region020,"(1769.4, 2323.0)",P2<br>NZ_CP061007.1.region020<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14<br>GCF_33,BGC < 40% similarity,1769.4,2323.0,0.30
NZ_CP061007.1.region023,"(436.49, 391.61)",P2<br>NZ_CP061007.1.region023<br>['NRPS']<br>coelibactin<br>0.91<br>GCF_32,BGC >= 80% similarity,436.49,391.61,0.30
NZ_CP061007.1.region025,"(256.49, 2573.1)","P2<br>NZ_CP061007.1.region025<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08<br>GCF_52",BGC < 40% similarity,256.49,2573.1,0.30
BGC0000303,"(340.35, 2558.3)","BGC0000303<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>N<br>R<br>P<br>'<br>,<br> <br>'<br>a<br>n<br>t<br>h<br>r<br>a<br>m<br>y<br>c<br>i<br>n<br>'<br>]<br>)",MIBIG (KnownClusterBlast),340.35,2558.3,0.30
NZ_CP061007.1.region026,"(1964.3, 3223.0)",P2<br>NZ_CP061007.1.region026<br>['arylpolyene']<br>lavendiol<br>0.06<br>GCF_12,BGC < 40% similarity,1964.3,3223.0,0.30
BGC0001649,"(1988.3, 3168.0)","BGC0001649<br>d<br>i<br>c<br>t<br>_<br>v<br>a<br>l<br>u<br>e<br>s<br>(<br>[<br>'<br>P<br>o<br>l<br>y<br>k<br>e<br>t<br>i<br>d<br>e<br>'<br>,<br> <br>'<br>l<br>a<br>v<br>e<br>n<br>d<br>i<br>o<br>l<br>'<br>]<br>)",MIBIG (KnownClusterBlast),1988.3,3168.0,0.30
NZ_CP061007.1.region027,"(2147.7, 2602.3)",P2<br>NZ_CP061007.1.region027<br>['redox-cofactor']<br>lankacidin C<br>0.20<br>GCF_82,BGC < 40% similarity,2147.7,2602.3,0.30
NZ_CP061007.1.region028,"(2027.8, 696.35)",P2<br>NZ_CP061007.1.region028<br>['T3PKS']<br>flaviolin<br>0.75<br>GCF_70,BGC < 80% similarity,2027.8,696.35,0.30
NZ_CP061007.1.region029,"(2184.5, 1767.3)",P2<br>NZ_CP061007.1.region029<br>['terpene']<br>JBIR-06<br>0.22<br>GCF_3,BGC < 40% similarity,2184.5,1767.3,0.30
NZ_CP061007.1.region031,"(1967.8, 1224.7)","P2<br>NZ_CP061007.1.region031<br>['T3PKS', 'terpene']<br>hopene<br>0.46<br>GCF_53",BGC < 80% similarity,1967.8,1224.7,0.30
NZ_CP061007.1.region032,"(2102.8, 1451.6)",P2<br>NZ_CP061007.1.region032<br>['terpene']<br>geosmin<br>1.00<br>GCF_88,BGC >= 80% similarity,2102.8,1451.6,0.30
NZ_CP061007.1.region033,"(1742.6, 2169.3)","P2<br>NZ_CP061007.1.region033<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38<br>GCF_62",BGC < 40% similarity,1742.6,2169.3,0.30
NZ_CP061007.1.region034,"(1986.6, 1543.3)",P2<br>NZ_CP061007.1.region034<br>['terpene']<br>2-methylisoborneol<br>1.00<br>GCF_90,BGC >= 80% similarity,1986.6,1543.3,0.30
NZ_CP061007.1.region035,"(1362.6, 2118.1)","P2<br>NZ_CP061007.1.region035<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00<br>GCF_55",P2 | BGC (Erythreapeptin),1362.6,2118.1,0.30
NZ_CP061007.1.region036,"(1622.7, 1899.6)",P2<br>NZ_CP061007.1.region036<br>['T3PKS']<br>branched-chain fatty acids<br>0.50<br>GCF_69,BGC < 80% similarity,1622.7,1899.6,0.30
NZ_PJNB01000001.1.region001,"(1007.9, 798.57)",P2<br>NZ_PJNB01000001.1.region001<br>['ectoine']<br>ectoine<br>1.00<br>GCF_1,BGC >= 80% similarity,1007.9,798.57,0.30
NZ_PJNB01000001.1.region002,"(1627.7, 1665.6)","P2<br>NZ_PJNB01000001.1.region002<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19<br>GCF_61",BGC < 40% similarity,1627.7,1665.6,0.30
NZ_PJNB01000001.1.region003,"(1509.5, 1750.3)",P2<br>NZ_PJNB01000001.1.region003<br>['NRPS']<br>bacillibactin<br>0.15<br>GCF_4,BGC < 40% similarity,1509.5,1750.3,0.30
NZ_PJNB01000001.1.region004,"(2256.0, 2592.4)",P2<br>NZ_PJNB01000001.1.region004<br>['redox-cofactor']<br>lankacidin C<br>0.13<br>GCF_39,BGC < 40% similarity,2256.0,2592.4,0.30
NZ_PJNB01000001.1.region006,"(1830.5, 2213.0)","P2<br>NZ_PJNB01000001.1.region006<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11<br>GCF_51",P2 | lanthipeptide BGC,1830.5,2213.0,0.30
NZ_PJNB01000001.1.region007,"(293.08, 1848.0)",P2<br>NZ_PJNB01000001.1.region007<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11<br>GCF_91,BGC < 40% similarity,293.08,1848.0,0.30
NZ_PJNB01000001.1.region008,"(1745.3, 2321.0)",P2<br>NZ_PJNB01000001.1.region008<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14<br>GCF_33,BGC < 40% similarity,1745.3,2321.0,0.30
NZ_PJNB01000001.1.region011,"(468.78, 419.57)",P2<br>NZ_PJNB01000001.1.region011<br>['NRPS']<br>coelibactin<br>0.91<br>GCF_32,BGC >= 80% similarity,468.78,419.57,0.30
NZ_PJNB01000001.1.region013,"(293.66, 2538.0)","P2<br>NZ_PJNB01000001.1.region013<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08<br>GCF_52",BGC < 40% similarity,293.66,2538.0,0.30
NZ_PJNB01000001.1.region014,"(1929.2, 3192.1)",P2<br>NZ_PJNB01000001.1.region014<br>['arylpolyene']<br>lavendiol<br>0.06<br>GCF_12,BGC < 40% similarity,1929.2,3192.1,0.30
NZ_PJNB01000001.1.region015,"(2221.5, 2631.0)",P2<br>NZ_PJNB01000001.1.region015<br>['redox-cofactor']<br>lankacidin C<br>0.20<br>GCF_82,BGC < 40% similarity,2221.5,2631.0,0.30
NZ_PJNB01000001.1.region016,"(1981.7, 618.0)",P2<br>NZ_PJNB01000001.1.region016<br>['T3PKS']<br>flaviolin<br>0.75<br>GCF_70,BGC < 80% similarity,1981.7,618.0,0.30
NZ_PJNB01000001.1.region017,"(2208.6, 1764.4)",P2<br>NZ_PJNB01000001.1.region017<br>['terpene']<br>JBIR-06<br>0.22<br>GCF_3,BGC < 40% similarity,2208.6,1764.4,0.30
NZ_PJNB01000001.1.region019,"(1944.3, 1201.0)","P2<br>NZ_PJNB01000001.1.region019<br>['T3PKS', 'terpene']<br>hopene<br>0.46<br>GCF_53",BGC < 80% similarity,1944.3,1201.0,0.30
NZ_PJNB01000001.1.region020,"(2168.6, 1419.2)",P2<br>NZ_PJNB01000001.1.region020<br>['terpene']<br>geosmin<br>1.00<br>GCF_88,BGC >= 80% similarity,2168.6,1419.2,0.30
NZ_PJNB01000001.1.region021,"(1663.8, 2195.6)","P2<br>NZ_PJNB01000001.1.region021<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38<br>GCF_62",BGC < 40% similarity,1663.8,2195.6,0.30
NZ_PJNB01000001.1.region022,"(1993.8, 1585.0)",P2<br>NZ_PJNB01000001.1.region022<br>['terpene']<br>2-methylisoborneol<br>1.00<br>GCF_90,BGC >= 80% similarity,1993.8,1585.0,0.30
NZ_PJNB01000001.1.region023,"(1363.1, 2074.5)","P2<br>NZ_PJNB01000001.1.region023<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00<br>GCF_55",P2 | BGC (Erythreapeptin),1363.1,2074.5,0.30
NZ_PJNB01000001.1.region024,"(1672.1, 1924.6)",P2<br>NZ_PJNB01000001.1.region024<br>['T3PKS']<br>branched-chain fatty acids<br>0.50<br>GCF_69,BGC < 80% similarity,1672.1,1924.6,0.30
NZ_PJNB01000001.1.region027,"(2706.9, 2556.2)","P2<br>NZ_PJNB01000001.1.region027<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17<br>GCF_56",BGC < 40% similarity,2706.9,2556.2,0.30
NZ_PJNB01000001.1.region028,"(793.19, 1788.0)",P2<br>NZ_PJNB01000001.1.region028<br>['siderophore']<br>staphylobactin<br>0.25<br>GCF_11,BGC < 40% similarity,793.19,1788.0,0.30
NZ_PJNB01000001.1.region030,"(413.66, 3258.0)",P2<br>NZ_PJNB01000001.1.region030<br>['NRPS']<br>ansacarbamitocin A<br>0.03<br>GCF_73,BGC < 40% similarity,413.66,3258.0,0.30
NZ_PJNB01000001.1.region031,"(1499.2, 848.71)",P2<br>NZ_PJNB01000001.1.region031<br>['T1PKS']<br>A83543A<br>1.00<br>GCF_96,BGC >= 80% similarity,1499.2,848.71,0.30
NZ_PJNB01000001.1.region032,"(1846.0, 2388.1)",P2<br>NZ_PJNB01000001.1.region032<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20<br>GCF_113,BGC < 40% similarity,1846.0,2388.1,0.30
NZ_PJNB01000001.1.region033,"(1213.9, 1649.7)",P2<br>NZ_PJNB01000001.1.region033<br>['NRPS']<br>atratumycin<br>0.05<br>GCF_72,BGC < 40% similarity,1213.9,1649.7,0.30
NZ_PJNB01000001.1.region034,"(2330.6, 3199.9)",P2<br>NZ_PJNB01000001.1.region034<br>['phenazine']<br>pyocyanine<br>0.57<br>GCF_10,BGC < 80% similarity,2330.6,3199.9,0.30
NZ_PJNB01000001.1.region036,"(2665.4, 2208.7)","P2<br>NZ_PJNB01000001.1.region036<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05<br>GCF_54",BGC < 40% similarity,2665.4,2208.7,0.30
NZ_PJNB01000001.1.region037,"(1617.4, 1118.8)",P2<br>NZ_PJNB01000001.1.region037<br>['terpene']<br>SF2575<br>0.07<br>GCF_2,BGC < 40% similarity,1617.4,1118.8,0.30
NZ_GL877878.1.region001,"(1920.6, 1216.0)","P2<br>NZ_GL877878.1.region001<br>['terpene', 'T3PKS']<br>hopene<br>0.46<br>GCF_53",BGC < 80% similarity,1920.6,1216.0,0.30
