,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_PJNB01000001.1.region005,161.0,True,"(371.9, 1260.7)",P2<br>NZ_PJNB01000001.1.region005<br>['NRPS']<br>nan<br>nan,BGC,371.9,1260.7,0.40
NZ_GL877878.1.region012,161.0,True,"(384.68, 1320.9)",P2<br>NZ_GL877878.1.region012<br>['NRPS']<br>nan<br>nan,BGC,384.68,1320.9,0.40
NZ_JACHIW010000001.1.region005,162.0,,"(1787.8, 1341.6)",P4<br>NZ_JACHIW010000001.1.region005<br>['NRPS-like']<br>nan<br>nan,BGC,1787.8,1341.6,0.40
NZ_JACHIW010000001.1.region008,163.0,,"(3175.4, 1378.4)",P4<br>NZ_JACHIW010000001.1.region008<br>['NRPS-like']<br>nan<br>nan,BGC,3175.4,1378.4,0.40
NZ_FOZX01000004.1.region004,164.0,True,"(1459.7, 1649.1)",P5<br>NZ_FOZX01000004.1.region004<br>['NAPAA']<br>nan<br>nan,BGC,1459.7,1649.1,0.40
NZ_CP102826.1.region004,165.0,,"(1637.3, 1610.1)",P3<br>NZ_CP102826.1.region004<br>['NRPS-like']<br>nan<br>nan,BGC,1637.3,1610.1,0.40
NZ_CP102826.1.region017,166.0,,"(113.94, 1488.0)",P3<br>NZ_CP102826.1.region017<br>['NAPAA']<br>nan<br>nan,BGC,113.94,1488.0,0.40
BGC0000092,34.0,True,"(1936.4, 618.0)",BGC0000092<br>Polyketide<br>megalomicin A;megalomicin B;megalomicin C1;megalomicin C2,MIBIG (BiG-SCAPE),1936.4,618.0,0.40
NZ_JACHIW010000001.1.region010,167.0,,"(3235.4, 2718.0)",P4<br>NZ_JACHIW010000001.1.region010<br>['T1PKS']<br>nan<br>nan,BGC,3235.4,2718.0,0.40
BGC0000200,7.0,True,"(2578.1, 1788.0)",BGC0000200<br>Polyketide;Saccharide<br>arixanthomycin A;arixanthomycin B;arixanthomycin C,MIBIG (BiG-SCAPE),2578.1,1788.0,0.40
BGC0000215,7.0,True,"(2597.9, 1876.5)",BGC0000215<br>Polyketide<br>curamycin,MIBIG (BiG-SCAPE),2597.9,1876.5,0.40
BGC0001590,7.0,True,"(2644.4, 1958.8)",BGC0001590<br>Polyketide<br>formicamycins A-M,MIBIG (BiG-SCAPE),2644.4,1958.8,0.40
NZ_PJNB01000001.1.region035,12.0,True,"(2197.6, 2690.7)",P2<br>NZ_PJNB01000001.1.region035<br>['PKS-like']<br>nan<br>nan,BGC,2197.6,2690.7,0.40
BGC0000271,7.0,True,"(2624.8, 1790.9)",BGC0000271<br>Polyketide<br>spore pigment,MIBIG (BiG-SCAPE),2624.8,1790.9,0.40
BGC0001366,7.0,True,"(2667.8, 1909.2)",BGC0001366<br>Polyketide<br>BE-24566B;zunyimycin A,MIBIG (BiG-SCAPE),2667.8,1909.2,0.40
NZ_CP061007.1.region010,12.0,True,"(2240.3, 2714.9)",P2<br>NZ_CP061007.1.region010<br>['PKS-like']<br>nan<br>nan,BGC,2240.3,2714.9,0.40
NZ_GL877879.1.region005,12.0,True,"(2288.5, 2702.3)",P2<br>NZ_GL877879.1.region005<br>['PKS-like']<br>nan<br>nan,BGC,2288.5,2702.3,0.40
BGC0001512,7.0,True,"(2659.5, 1838.9)",BGC0001512<br>Polyketide<br>BE-24566B,MIBIG (BiG-SCAPE),2659.5,1838.9,0.40
NZ_CP061007.1.region001,168.0,True,"(2502.1, 258.04)","P2<br>NZ_CP061007.1.region001<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,2502.1,258.04,0.40
NZ_GL877881.1.region001,168.0,True,"(2429.1, 210.7)","P2<br>NZ_GL877881.1.region001<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,2429.1,210.7,0.40
NZ_PJNB01000001.1.region026,168.0,True,"(2441.9, 270.86)","P2<br>NZ_PJNB01000001.1.region026<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,2441.9,270.86,0.40
BGC0000256,7.0,True,"(2685.6, 1870.7)",BGC0000256<br>Polyketide<br>pradimicin-A,MIBIG (BiG-SCAPE),2685.6,1870.7,0.40
NZ_CP040605.1.region001,169.0,,"(1283.9, 3178.4)",P2<br>NZ_CP040605.1.region001<br>['hglE-KS']<br>nan<br>nan,BGC,1283.9,3178.4,0.40
NZ_JADDUE010000011.1.region001,170.0,,"(385.37, 78.0)",P6<br>NZ_JADDUE010000011.1.region001<br>['hglE-KS']<br>nan<br>nan,BGC,385.37,78.0,0.40
NZ_VWPH01000021.1.region001,171.0,,"(2079.2, 1257.9)",P1<br>NZ_VWPH01000021.1.region001<br>['PKS-like']<br>nan<br>nan,BGC,2079.2,1257.9,0.40
NZ_CP031142.1.region038,172.0,,"(113.94, 558.0)","P2<br>NZ_CP031142.1.region038<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,113.94,558.0,0.40
NZ_FOUP01000009.1.region001,12.0,True,"(2119.2, 1474.5)",P1<br>NZ_FOUP01000009.1.region001<br>['terpene']<br>nan<br>nan,BGC,2119.2,1474.5,0.40
NZ_GL877881.1.region004,173.0,True,"(3157.3, 2146.3)",P2<br>NZ_GL877881.1.region004<br>['terpene']<br>nan<br>nan,BGC,3157.3,2146.3,0.40
NZ_PJNB01000001.1.region029,173.0,True,"(3071.9, 2111.8)",P2<br>NZ_PJNB01000001.1.region029<br>['terpene']<br>nan<br>nan,BGC,3071.9,2111.8,0.40
NZ_VWPH01000008.1.region001,12.0,True,"(2137.4, 1443.6)",P1<br>NZ_VWPH01000008.1.region001<br>['terpene']<br>nan<br>nan,BGC,2137.4,1443.6,0.40
NZ_RSAA01000001.1.region001,12.0,True,"(2295.7, 2404.7)",P5<br>NZ_RSAA01000001.1.region001<br>['terpene']<br>nan<br>nan,BGC,2295.7,2404.7,0.40
NC_009142.1.region038,174.0,True,"(2725.5, 3018.0)",P8<br>NC_009142.1.region038<br>['terpene']<br>nan<br>nan,BGC,2725.5,3018.0,0.40
NZ_CP069353.1.region039,174.0,True,"(2652.6, 2970.7)",P8<br>NZ_CP069353.1.region039<br>['terpene']<br>nan<br>nan,BGC,2652.6,2970.7,0.40
NZ_JABNNH010000001.1.region034,174.0,True,"(2665.4, 3030.9)",P8<br>NZ_JABNNH010000001.1.region034<br>['terpene']<br>nan<br>nan,BGC,2665.4,3030.9,0.40
NZ_RBXX01000002.1.region006,12.0,True,"(2129.8, 1394.3)",P1<br>NZ_RBXX01000002.1.region006<br>['terpene']<br>nan<br>nan,BGC,2129.8,1394.3,0.40
NZ_PDBV01000001.1.region037,174.0,True,"(2712.7, 2958.0)",P8<br>NZ_PDBV01000001.1.region037<br>['terpene']<br>nan<br>nan,BGC,2712.7,2958.0,0.40
NZ_CP061007.1.region022,175.0,True,"(2860.5, 240.2)",P2<br>NZ_CP061007.1.region022<br>['terpene']<br>nan<br>nan,BGC,2860.5,240.2,0.40
NZ_PJNB01000001.1.region010,175.0,True,"(2801.9, 198.0)",P2<br>NZ_PJNB01000001.1.region010<br>['terpene']<br>nan<br>nan,BGC,2801.9,198.0,0.40
NZ_FOZX01000005.1.region001,12.0,True,"(2269.6, 2469.7)",P5<br>NZ_FOZX01000005.1.region001<br>['terpene']<br>nan<br>nan,BGC,2269.6,2469.7,0.40
NZ_GL877882.1.region001,175.0,True,"(2794.7, 269.5)",P2<br>NZ_GL877882.1.region001<br>['terpene']<br>nan<br>nan,BGC,2794.7,269.5,0.40
NZ_CP061007.1.region004,173.0,True,"(3108.2, 2158.6)",P2<br>NZ_CP061007.1.region004<br>['terpene']<br>nan<br>nan,BGC,3108.2,2158.6,0.40
NZ_JAGPXE010000003.1.region002,12.0,True,"(2362.4, 2447.2)",P5<br>NZ_JAGPXE010000003.1.region002<br>['terpene']<br>nan<br>nan,BGC,2362.4,2447.2,0.40
NZ_JACHIW010000002.1.region012,176.0,,"(1015.4, 78.0)",P4<br>NZ_JACHIW010000002.1.region012<br>['terpene']<br>nan<br>nan,BGC,1015.4,78.0,0.40
NZ_FOZX01000015.1.region001,177.0,,"(3251.9, 1878.0)",P5<br>NZ_FOZX01000015.1.region001<br>['terpene']<br>nan<br>nan,BGC,3251.9,1878.0,0.40
NZ_CP059556.1.region002,178.0,True,"(1343.9, 48.0)",P7<br>NZ_CP059556.1.region002<br>['terpene']<br>nan<br>nan,BGC,1343.9,48.0,0.40
NZ_JAGPXE010000003.1.region001,179.0,,"(3025.4, 48.0)",P5<br>NZ_JAGPXE010000003.1.region001<br>['terpene']<br>nan<br>nan,BGC,3025.4,48.0,0.40
NZ_CP031142.1.region028,174.0,True,"(2003.9, 18.0)",P2<br>NZ_CP031142.1.region028<br>['terpene']<br>nan<br>nan,BGC,2003.9,18.0,0.40
201767,2.0,True,"(1405.7, 798.53)",201767<br>Other<br>0.999791449426486<br>ectoine<br>0.998696558915537<br>3.5936352298939127<br>557<br>Vibrio<br>0.3305526590198123,BiG-FAM model,1405.7,798.53,0.40
212848,141.0,True,"(1984.6, 1956.8)",212848<br>Other<br>1.0<br>ectoine<br>1.0<br>1.2610176751766564<br>10<br>Streptomyces<br>0.6666666666666666,BiG-FAM model,1984.6,1956.8,0.40
203601,128.0,True,"(1473.0, 2750.3)",203601<br>Other<br>0.9957325746799432<br>butyrolactone<br>0.9935988620199148<br>1.9242577157093803<br>77<br>Streptomyces<br>0.5825035561877667,BiG-FAM model,1473.0,2750.3,0.40
201941,151.0,True,"(192.33, 1368.0)",201941<br>RiPP<br>0.9999578556979096<br>bacteriocin<br>0.9999578556979096<br>1.7577071414163024<br>149<br>Mycobacterium<br>0.5756911665542819,BiG-FAM model,192.33,1368.0,0.40
220588,126.0,True,"(3054.7, 2621.7)",220588<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3054.7,2621.7,0.40
226546,18.0,True,"(1319.6, 2624.2)",226546<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1319.6,2624.2,0.40
201585,25.0,True,"(2023.5, 2029.7)",201585<br>Other<br>0.9993920590331642<br>siderophore<br>0.990524506310008<br>2.587492262692966<br>319<br>Escherichia<br>0.352773468617668,BiG-FAM model,2023.5,2029.7,0.40
201888,28.0,True,"(672.83, 1077.3)",201888<br>Other<br>0.9999196399871424<br>siderophore<br>0.9998392799742848<br>0.2975825343930812<br>43<br>Staphylococcus<br>0.942462230793957,BiG-FAM model,672.83,1077.3,0.40
222687,6.0,True,"(1961.1, 2958.0)",222687<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1961.1,2958.0,0.40
205309,12.0,True,"(2240.5, 1389.1)",205309<br>Terpene<br>0.711764705882353<br>terpene<br>0.711764705882353<br>2.2163056736289657<br>42<br>Rhodococcus<br>0.35,BiG-FAM model,2240.5,1389.1,0.40
209314,20.0,True,"(1234.4, 923.33)",209314<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.5623351446188083<br>2<br>Saccharopolyspora<br>0.75,BiG-FAM model,1234.4,923.33,0.40
203993,15.0,True,"(2059.5, 1094.5)",203993<br>Terpene<br>0.9832589285714286<br>terpene<br>0.9743303571428572<br>1.8442393933146903<br>33<br>Streptomyces<br>0.578125,BiG-FAM model,2059.5,1094.5,0.40
222180,12.0,True,"(2336.4, 2465.5)",222180<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2336.4,2465.5,0.40
208234,20.0,True,"(1220.0, 1142.6)",208234<br>Terpene<br>1.0<br>terpene<br>1.0<br>1.8811079577002063<br>12<br>Amycolatopsis<br>0.35,BiG-FAM model,1220.0,1142.6,0.40
219910,12.0,True,"(2183.6, 2322.0)",219910<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2183.6,2322.0,0.40
221454,15.0,True,"(2092.2, 861.0)",221454<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2092.2,861.0,0.40
219331,102.0,True,"(402.73, 3004.5)",219331<br>Other<br>1.0<br>phenazine<br>1.0<br>1.039720770839918<br>3<br>Saccharopolyspora<br>0.5,BiG-FAM model,402.73,3004.5,0.40
201943,20.0,True,"(1053.2, 828.0)",201943<br>Terpene<br>1.0<br>terpene<br>0.976303317535545<br>1.2743988970498124<br>19<br>Streptomyces<br>0.7203791469194313,BiG-FAM model,1053.2,828.0,0.40
212831,9.0,True,"(1936.1, 1016.2)",212831<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1936.1,1016.2,0.40
201334,18.0,True,"(1213.4, 2470.4)",201334<br>Terpene<br>1.0<br>terpene<br>1.0<br>1.0570119549589445<br>6<br>Streptomyces<br>0.6585365853658537,BiG-FAM model,1213.4,2470.4,0.40
209725,14.0,True,"(2420.0, 993.32)",209725<br>RiPP<br>0.971264367816092<br>bacteriocin<br>0.9080459770114944<br>2.050432558628404<br>21<br>Mycobacterium<br>0.3793103448275862,BiG-FAM model,2420.0,993.32,0.40
222179,10.0,True,"(1666.3, 960.6)",222179<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1666.3,960.6,0.40
220966,5.0,True,"(2264.3, 797.92)",220966<br>Saccharide<br>1.0<br>amglyccycl<br>1.0<br>1.2634794940650305<br>5<br>Streptomyces<br>0.4666666666666667,BiG-FAM model,2264.3,797.92,0.40
203048,8.0,True,"(987.92, 1949.7)",203048<br>Other<br>1.0<br>indole<br>1.0<br>0.5223042841699631<br>5<br>Streptomyces<br>0.8769230769230769,BiG-FAM model,987.92,1949.7,0.40
203823,9.0,True,"(1850.8, 798.0)",203823<br>Terpene<br>0.6836363636363636<br>terpene<br>0.68<br>2.80383349751342<br>59<br>Fusarium<br>0.3090909090909091,BiG-FAM model,1850.8,798.0,0.40
202078,8.0,True,"(1379.6, 1756.0)",202078<br>RiPP<br>0.9984152139461172<br>lanthipeptide<br>0.9839936608557844<br>2.446827490633197<br>179<br>Streptococcus<br>0.4732171156893819,BiG-FAM model,1379.6,1756.0,0.40
222181,29.0,True,"(1378.8, 1725.6)",222181<br>RiPP<br>1.0<br>lanthipeptide<br>1.0<br>0.6365141682948128<br>2<br>Saccharopolyspora<br>0.6666666666666666,BiG-FAM model,1378.8,1725.6,0.40
217513,53.0,True,"(2153.5, 3010.0)",217513<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>2.045329069812914<br>13<br>Streptomyces<br>0.4193548387096774,BiG-FAM model,2153.5,3010.0,0.40
222337,10.0,True,"(1633.3, 970.98)",222337<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1633.3,970.98,0.40
202549,114.0,True,"(1111.4, 1984.0)",202549<br>RiPP<br>0.9996589940323956<br>lanthipeptide<br>0.9909633418584826<br>1.9802376690711725<br>226<br>Staphylococcus<br>0.5676044330775789,BiG-FAM model,1111.4,1984.0,0.40
202009,10.0,True,"(1679.8, 919.72)",202009<br>Terpene<br>1.0<br>terpene<br>1.0<br>2.0957167309775158<br>18<br>Streptomyces<br>0.3963963963963964,BiG-FAM model,1679.8,919.72,0.40
218572,149.0,True,"(2271.4, 1643.0)",218572<br>RiPP<br>0.9994834710743802<br>lanthipeptide<br>0.9979338842975206<br>2.3451251658320578<br>67<br>Streptomyces<br>0.4597107438016529,BiG-FAM model,2271.4,1643.0,0.40
200963,123.0,True,"(275.56, 2650.0)",200963<br>Polyketide<br>0.9992<br>T1PKS<br>0.9904<br>1.6581621101807873<br>44<br>Streptomyces<br>0.5064,BiG-FAM model,275.56,2650.0,0.40
208195,18.0,True,"(1414.4, 2298.0)",208195<br>Other<br>1.0<br>betalactone<br>1.0<br>0.5623351446188083<br>2<br>Rhodococcus<br>0.75,BiG-FAM model,1414.4,2298.0,0.40
220074,119.0,True,"(2948.2, 2016.2)",220074<br>NRP<br>1.0<br>generic<br>1.0<br>0.6365141682948128<br>2<br>Saccharopolyspora<br>0.6666666666666666,BiG-FAM model,2948.2,2016.2,0.40
209317,1.0,True,"(2057.7, 1552.4)",209317<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2057.7,1552.4,0.40
212832,160.0,True,"(3034.7, 3029.5)",212832<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3034.7,3029.5,0.40
220601,22.0,True,"(1527.7, 1728.1)",220601<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1527.7,1728.1,0.40
222182,164.0,True,"(1438.5, 1765.9)",222182<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1438.5,1765.9,0.40
221453,48.0,True,"(2175.0, 347.92)",221453<br>RiPP<br>1.0<br>thiopeptide<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2175.0,347.92,0.40
220596,8.0,True,"(1239.3, 1845.6)",220596<br>RiPP<br>0.5833333333333333<br>lanthipeptide<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1239.3,1845.6,0.40
209303,37.0,True,"(533.68, 758.37)",209303<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,533.68,758.37,0.40
220589,95.0,True,"(2745.0, 1674.3)",220589<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2745.0,1674.3,0.40
209310,35.0,True,"(1268.0, 2081.3)",209310<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1268.0,2081.3,0.40
209305,125.0,True,"(1690.9, 292.51)",209305<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1690.9,292.51,0.40
209312,129.0,True,"(3136.8, 329.5)",209312<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3136.8,329.5,0.40
224615,96.0,True,"(1147.2, 1463.4)",224615<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1147.2,1463.4,0.40
209316,50.0,True,"(764.55, 753.27)",209316<br>Other<br>1.0<br>other<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,764.55,753.27,0.40
220604,100.0,True,"(835.49, 2413.7)",220604<br>Other<br>1.0<br>other<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,835.49,2413.7,0.40
219913,13.0,True,"(1727.4, 2197.9)",219913<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1727.4,2197.9,0.40
223006,31.0,True,"(2810.2, 2251.5)",223006<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2810.2,2251.5,0.40
209309,124.0,True,"(617.24, 2962.5)",209309<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,617.24,2962.5,0.40
211928,140.0,True,"(2567.8, 2345.6)",211928<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2567.8,2345.6,0.40
223005,135.0,True,"(1922.7, 1976.9)",223005<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1922.7,1976.9,0.40
211929,23.0,True,"(849.36, 1451.5)",211929<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,849.36,1451.5,0.40
209304,1.0,True,"(1864.2, 1716.6)",209304<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1864.2,1716.6,0.40
209318,44.0,True,"(2446.3, 1326.1)",209318<br>Polyketide<br>1.0<br>hglE-KS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2446.3,1326.1,0.40
220602,161.0,True,"(431.98, 1248.0)",220602<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,431.98,1248.0,0.40
220590,121.0,True,"(2468.2, 2916.2)",220590<br>NRP<br>0.5<br>amglyccycl<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2468.2,2916.2,0.40
220597,118.0,True,"(1890.5, 2422.3)",220597<br>Other<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1890.5,2422.3,0.40
219912,16.0,True,"(1370.7, 1562.8)",219912<br>NRP<br>0.3611111111111111<br>T1PKS<br>0.3611111111111111<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1370.7,1562.8,0.40
209302,22.0,True,"(1635.5, 1766.4)",209302<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1635.5,1766.4,0.40
209308,49.0,True,"(982.15, 3053.9)",209308<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,982.15,3053.9,0.40
209319,45.0,True,"(521.05, 2008.0)",209319<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,521.05,2008.0,0.40
224613,71.0,True,"(1096.4, 1190.7)",224613<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1096.4,1190.7,0.40
211931,22.0,True,"(1529.9, 1744.1)",211931<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1529.9,1744.1,0.40
220116,78.0,True,"(1343.5, 3040.0)",220116<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1343.5,3040.0,0.40
224612,54.0,True,"(2063.1, 1949.9)",224612<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2063.1,1949.9,0.40
209306,40.0,True,"(2259.2, 1145.7)",209306<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2259.2,1145.7,0.40
209307,47.0,True,"(434.97, 887.92)",209307<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,434.97,887.92,0.40
209301,36.0,True,"(464.97, 407.92)",209301<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,464.97,407.92,0.40
222338,13.0,True,"(1708.4, 2373.3)",222338<br>NRP<br>0.5<br>CDPS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1708.4,2373.3,0.40
209320,33.0,True,"(1742.3, 1566.3)",209320<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1742.3,1566.3,0.40
211930,27.0,True,"(2401.7, 2141.3)",211930<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2401.7,2141.3,0.40
220592,168.0,True,"(2489.2, 198.0)",220592<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2489.2,198.0,0.40
220594,10.0,True,"(1759.3, 917.42)",220594<br>Polyketide<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1759.3,917.42,0.40
219914,19.0,True,"(1427.2, 498.0)",219914<br>NRP<br>0.5<br>LAP<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1427.2,498.0,0.40
209299,39.0,True,"(434.97, 2237.9)",209299<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,434.97,2237.9,0.40
220599,101.0,True,"(1131.4, 388.73)",220599<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1131.4,388.73,0.40
224614,94.0,True,"(1257.4, 1332.6)",224614<br>Polyketide<br>0.5<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1257.4,1332.6,0.40
220595,120.0,True,"(476.91, 2535.7)",220595<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,476.91,2535.7,0.40
220603,33.0,True,"(1688.5, 1372.4)",220603<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1688.5,1372.4,0.40
201240,34.0,True,"(2046.2, 657.5)",201240<br>Polyketide<br>0.875<br>T1PKS<br>0.75<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2046.2,657.5,0.40
220115,79.0,True,"(383.53, 1870.0)",220115<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,383.53,1870.0,0.40
209311,38.0,True,"(2996.6, 2778.0)",209311<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2996.6,2778.0,0.40
219911,17.0,True,"(1307.1, 1275.2)",219911<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1307.1,1275.2,0.40
209300,43.0,True,"(2934.6, 1188.0)",209300<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2934.6,1188.0,0.40
220118,10.0,True,"(1848.7, 1288.6)",220118<br>NRP<br>0.5<br>betalactone<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1848.7,1288.6,0.40
209315,41.0,True,"(1479.3, 1369.5)",209315<br>NRP<br>0.6666666666666666<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1479.3,1369.5,0.40
220119,80.0,True,"(1181.4, 1400.3)",220119<br>NRP<br>0.3333333333333333<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1181.4,1400.3,0.40
