,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_PJNB01000001.1.region005,171.0,True,"(3176.9, 2756.7)",P2<br>NZ_PJNB01000001.1.region005<br>['NRPS']<br>nan<br>nan,BGC,3176.9,2756.7,0.30
NZ_GL877878.1.region012,171.0,True,"(3189.7, 2816.9)",P2<br>NZ_GL877878.1.region012<br>['NRPS']<br>nan<br>nan,BGC,3189.7,2816.9,0.30
NZ_JACHIW010000001.1.region005,172.0,,"(1369.0, 1702.7)",P4<br>NZ_JACHIW010000001.1.region005<br>['NRPS-like']<br>nan<br>nan,BGC,1369.0,1702.7,0.30
NZ_VIWX01000001.1.region004,173.0,True,"(768.51, 482.0)",P5<br>NZ_VIWX01000001.1.region004<br>['NAPAA']<br>nan<br>nan,BGC,768.51,482.0,0.30
NZ_JACHIW010000001.1.region008,174.0,,"(261.37, 2726.4)",P4<br>NZ_JACHIW010000001.1.region008<br>['NRPS-like']<br>nan<br>nan,BGC,261.37,2726.4,0.30
NZ_JAGPXE010000006.1.region001,173.0,True,"(638.37, 540.78)",P5<br>NZ_JAGPXE010000006.1.region001<br>['NAPAA']<br>nan<br>nan,BGC,638.37,540.78,0.30
NZ_FOZX01000004.1.region004,175.0,True,"(1726.0, 1410.7)",P5<br>NZ_FOZX01000004.1.region004<br>['NAPAA']<br>nan<br>nan,BGC,1726.0,1410.7,0.30
NZ_CP102826.1.region004,176.0,,"(1587.2, 1548.0)",P3<br>NZ_CP102826.1.region004<br>['NRPS-like']<br>nan<br>nan,BGC,1587.2,1548.0,0.30
NZ_CP102826.1.region017,177.0,,"(142.94, 337.0)",P3<br>NZ_CP102826.1.region017<br>['NAPAA']<br>nan<br>nan,BGC,142.94,337.0,0.30
NZ_JACHIW010000001.1.region010,178.0,,"(3364.4, 2019.0)",P4<br>NZ_JACHIW010000001.1.region010<br>['T1PKS']<br>nan<br>nan,BGC,3364.4,2019.0,0.30
NZ_PJNB01000001.1.region035,21.0,True,"(898.92, 801.0)",P2<br>NZ_PJNB01000001.1.region035<br>['PKS-like']<br>nan<br>nan,BGC,898.92,801.0,0.30
NZ_CP061007.1.region010,21.0,True,"(941.39, 836.23)",P2<br>NZ_CP061007.1.region010<br>['PKS-like']<br>nan<br>nan,BGC,941.39,836.23,0.30
NZ_GL877879.1.region005,21.0,True,"(851.91, 829.55)",P2<br>NZ_GL877879.1.region005<br>['PKS-like']<br>nan<br>nan,BGC,851.91,829.55,0.30
NZ_CP061007.1.region001,179.0,True,"(888.06, 3094.0)","P2<br>NZ_CP061007.1.region001<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,888.06,3094.0,0.30
NZ_GL877881.1.region001,179.0,True,"(815.12, 3046.7)","P2<br>NZ_GL877881.1.region001<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,815.12,3046.7,0.30
NZ_PJNB01000001.1.region026,179.0,True,"(827.9, 3106.9)","P2<br>NZ_PJNB01000001.1.region026<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,827.9,3106.9,0.30
NZ_CP040605.1.region001,180.0,,"(200.94, 3103.4)",P2<br>NZ_CP040605.1.region001<br>['hglE-KS']<br>nan<br>nan,BGC,200.94,3103.4,0.30
NZ_JADDUE010000011.1.region001,181.0,,"(3364.4, 2193.0)",P6<br>NZ_JADDUE010000011.1.region001<br>['hglE-KS']<br>nan<br>nan,BGC,3364.4,2193.0,0.30
NZ_VWPH01000021.1.region001,182.0,,"(1098.5, 1730.4)",P1<br>NZ_VWPH01000021.1.region001<br>['PKS-like']<br>nan<br>nan,BGC,1098.5,1730.4,0.30
NZ_CP031142.1.region038,183.0,,"(3361.9, 1091.0)","P2<br>NZ_CP031142.1.region038<br>['hglE-KS', 'T1PKS']<br>nan<br>nan",BGC,3361.9,1091.0,0.30
NZ_FOUP01000009.1.region001,21.0,True,"(962.7, 1656.9)",P1<br>NZ_FOUP01000009.1.region001<br>['terpene']<br>nan<br>nan,BGC,962.7,1656.9,0.30
NZ_GL877881.1.region004,184.0,True,"(449.34, 1091.3)",P2<br>NZ_GL877881.1.region004<br>['terpene']<br>nan<br>nan,BGC,449.34,1091.3,0.30
NZ_PJNB01000001.1.region029,184.0,True,"(363.9, 1056.8)",P2<br>NZ_PJNB01000001.1.region029<br>['terpene']<br>nan<br>nan,BGC,363.9,1056.8,0.30
NZ_VWPH01000008.1.region001,21.0,True,"(1024.2, 1603.4)",P1<br>NZ_VWPH01000008.1.region001<br>['terpene']<br>nan<br>nan,BGC,1024.2,1603.4,0.30
NC_009142.1.region038,185.0,True,"(785.53, 223.04)",P8<br>NC_009142.1.region038<br>['terpene']<br>nan<br>nan,BGC,785.53,223.04,0.30
NZ_CP069353.1.region039,185.0,True,"(712.59, 175.7)",P8<br>NZ_CP069353.1.region039<br>['terpene']<br>nan<br>nan,BGC,712.59,175.7,0.30
NZ_JABNNH010000001.1.region034,185.0,True,"(725.37, 235.86)",P8<br>NZ_JABNNH010000001.1.region034<br>['terpene']<br>nan<br>nan,BGC,725.37,235.86,0.30
NZ_RBXX01000002.1.region006,21.0,True,"(934.8, 1654.0)",P1<br>NZ_RBXX01000002.1.region006<br>['terpene']<br>nan<br>nan,BGC,934.8,1654.0,0.30
NZ_PDBV01000001.1.region037,185.0,True,"(772.67, 163.0)",P8<br>NZ_PDBV01000001.1.region037<br>['terpene']<br>nan<br>nan,BGC,772.67,163.0,0.30
NZ_CP061007.1.region022,186.0,True,"(364.46, 1452.2)",P2<br>NZ_CP061007.1.region022<br>['terpene']<br>nan<br>nan,BGC,364.46,1452.2,0.30
NZ_PJNB01000001.1.region010,186.0,True,"(305.9, 1410.0)",P2<br>NZ_PJNB01000001.1.region010<br>['terpene']<br>nan<br>nan,BGC,305.9,1410.0,0.30
NZ_FOZX01000005.1.region001,21.0,True,"(827.9, 1091.9)",P5<br>NZ_FOZX01000005.1.region001<br>['terpene']<br>nan<br>nan,BGC,827.9,1091.9,0.30
NZ_GL877882.1.region001,186.0,True,"(298.73, 1481.5)",P2<br>NZ_GL877882.1.region001<br>['terpene']<br>nan<br>nan,BGC,298.73,1481.5,0.30
NZ_CP061007.1.region004,184.0,True,"(400.24, 1103.6)",P2<br>NZ_CP061007.1.region004<br>['terpene']<br>nan<br>nan,BGC,400.24,1103.6,0.30
NZ_JAGPXE010000003.1.region002,21.0,True,"(871.95, 1102.0)",P5<br>NZ_JAGPXE010000003.1.region002<br>['terpene']<br>nan<br>nan,BGC,871.95,1102.0,0.30
NZ_RSAA01000001.1.region001,21.0,True,"(863.66, 1164.4)",P5<br>NZ_RSAA01000001.1.region001<br>['terpene']<br>nan<br>nan,BGC,863.66,1164.4,0.30
NZ_JACHIW010000002.1.region012,187.0,,"(2494.4, 3208.0)",P4<br>NZ_JACHIW010000002.1.region012<br>['terpene']<br>nan<br>nan,BGC,2494.4,3208.0,0.30
NZ_FOZX01000015.1.region001,188.0,,"(1059.9, 3208.0)",P5<br>NZ_FOZX01000015.1.region001<br>['terpene']<br>nan<br>nan,BGC,1059.9,3208.0,0.30
NZ_CP059556.1.region002,189.0,True,"(3361.9, 2280.0)",P7<br>NZ_CP059556.1.region002<br>['terpene']<br>nan<br>nan,BGC,3361.9,2280.0,0.30
NZ_JAGPXE010000003.1.region001,190.0,,"(2117.4, 3208.0)",P5<br>NZ_JAGPXE010000003.1.region001<br>['terpene']<br>nan<br>nan,BGC,2117.4,3208.0,0.30
NZ_CP031142.1.region028,185.0,True,"(113.94, 2193.0)",P2<br>NZ_CP031142.1.region028<br>['terpene']<br>nan<br>nan,BGC,113.94,2193.0,0.30
201767,2.0,True,"(2317.4, 638.74)",201767<br>Other<br>0.999791449426486<br>ectoine<br>0.998696558915537<br>3.5936352298939127<br>557<br>Vibrio<br>0.3305526590198123,BiG-FAM model,2317.4,638.74,0.30
212848,149.0,True,"(1415.2, 1034.3)",212848<br>Other<br>1.0<br>ectoine<br>1.0<br>1.2610176751766564<br>10<br>Streptomyces<br>0.6666666666666666,BiG-FAM model,1415.2,1034.3,0.30
203601,134.0,True,"(1547.0, 2865.3)",203601<br>Other<br>0.9957325746799432<br>butyrolactone<br>0.9935988620199148<br>1.9242577157093803<br>77<br>Streptomyces<br>0.5825035561877667,BiG-FAM model,1547.0,2865.3,0.30
201941,160.0,True,"(188.33, 2280.0)",201941<br>RiPP<br>0.9999578556979096<br>bacteriocin<br>0.9999578556979096<br>1.7577071414163024<br>149<br>Mycobacterium<br>0.5756911665542819,BiG-FAM model,188.33,2280.0,0.30
220588,131.0,True,"(3219.7, 1348.7)",220588<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3219.7,1348.7,0.30
226546,18.0,True,"(2624.3, 2712.2)",226546<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2624.3,2712.2,0.30
201585,26.0,True,"(1194.6, 888.0)",201585<br>Other<br>0.9993920590331642<br>siderophore<br>0.990524506310008<br>2.587492262692966<br>319<br>Escherichia<br>0.352773468617668,BiG-FAM model,1194.6,888.0,0.30
201888,29.0,True,"(784.36, 2220.9)",201888<br>Other<br>0.9999196399871424<br>siderophore<br>0.9998392799742848<br>0.2975825343930812<br>43<br>Staphylococcus<br>0.942462230793957,BiG-FAM model,784.36,2220.9,0.30
222687,6.0,True,"(3120.1, 859.0)",222687<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3120.1,859.0,0.30
205309,21.0,True,"(873.96, 1557.5)",205309<br>Terpene<br>0.711764705882353<br>terpene<br>0.711764705882353<br>2.2163056736289657<br>42<br>Rhodococcus<br>0.35,BiG-FAM model,873.96,1557.5,0.30
209314,20.0,True,"(2017.3, 722.44)",209314<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.5623351446188083<br>2<br>Saccharopolyspora<br>0.75,BiG-FAM model,2017.3,722.44,0.30
203993,15.0,True,"(1330.0, 2118.3)",203993<br>Terpene<br>0.9832589285714286<br>terpene<br>0.9743303571428572<br>1.8442393933146903<br>33<br>Streptomyces<br>0.578125,BiG-FAM model,1330.0,2118.3,0.30
222180,21.0,True,"(917.03, 1103.1)",222180<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,917.03,1103.1,0.30
208234,20.0,True,"(2004.1, 941.25)",208234<br>Terpene<br>1.0<br>terpene<br>1.0<br>1.8811079577002063<br>12<br>Amycolatopsis<br>0.35,BiG-FAM model,2004.1,941.25,0.30
219910,12.0,True,"(2552.2, 1629.4)",219910<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2552.2,1629.4,0.30
221454,15.0,True,"(1413.5, 2299.9)",221454<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1413.5,2299.9,0.30
219331,106.0,True,"(570.73, 3108.5)",219331<br>Other<br>1.0<br>phenazine<br>1.0<br>1.039720770839918<br>3<br>Saccharopolyspora<br>0.5,BiG-FAM model,570.73,3108.5,0.30
201943,20.0,True,"(1837.6, 627.0)",201943<br>Terpene<br>1.0<br>terpene<br>0.976303317535545<br>1.2743988970498124<br>19<br>Streptomyces<br>0.7203791469194313,BiG-FAM model,1837.6,627.0,0.30
212831,9.0,True,"(1221.5, 2072.6)",212831<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1221.5,2072.6,0.30
201334,18.0,True,"(2554.1, 2507.4)",201334<br>Terpene<br>1.0<br>terpene<br>1.0<br>1.0570119549589445<br>6<br>Streptomyces<br>0.6585365853658537,BiG-FAM model,2554.1,2507.4,0.30
209725,14.0,True,"(1612.7, 2358.7)",209725<br>RiPP<br>0.971264367816092<br>bacteriocin<br>0.9080459770114944<br>2.050432558628404<br>21<br>Mycobacterium<br>0.3793103448275862,BiG-FAM model,1612.7,2358.7,0.30
222179,10.0,True,"(964.31, 1990.2)",222179<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,964.31,1990.2,0.30
220966,5.0,True,"(2685.3, 1531.9)",220966<br>Saccharide<br>1.0<br>amglyccycl<br>1.0<br>1.2634794940650305<br>5<br>Streptomyces<br>0.4666666666666667,BiG-FAM model,2685.3,1531.9,0.30
203048,8.0,True,"(2197.3, 2348.2)",203048<br>Other<br>1.0<br>indole<br>1.0<br>0.5223042841699631<br>5<br>Streptomyces<br>0.8769230769230769,BiG-FAM model,2197.3,2348.2,0.30
203823,9.0,True,"(1132.7, 2253.1)",203823<br>Terpene<br>0.6836363636363636<br>terpene<br>0.68<br>2.80383349751342<br>59<br>Fusarium<br>0.3090909090909091,BiG-FAM model,1132.7,2253.1,0.30
202078,46.0,True,"(1890.3, 1517.1)",202078<br>RiPP<br>0.9984152139461172<br>lanthipeptide<br>0.9839936608557844<br>2.446827490633197<br>179<br>Streptococcus<br>0.4732171156893819,BiG-FAM model,1890.3,1517.1,0.30
222181,30.0,True,"(1705.7, 1296.2)",222181<br>RiPP<br>1.0<br>lanthipeptide<br>1.0<br>0.6365141682948128<br>2<br>Saccharopolyspora<br>0.6666666666666666,BiG-FAM model,1705.7,1296.2,0.30
217513,57.0,True,"(490.53, 2451.0)",217513<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>2.045329069812914<br>13<br>Streptomyces<br>0.4193548387096774,BiG-FAM model,490.53,2451.0,0.30
222337,10.0,True,"(948.84, 1898.1)",222337<br>Terpene<br>1.0<br>terpene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,948.84,1898.1,0.30
202549,118.0,True,"(2232.7, 1299.1)",202549<br>RiPP<br>0.9996589940323956<br>lanthipeptide<br>0.9909633418584826<br>1.9802376690711725<br>226<br>Staphylococcus<br>0.5676044330775789,BiG-FAM model,2232.7,1299.1,0.30
202009,10.0,True,"(930.63, 1937.6)",202009<br>Terpene<br>1.0<br>terpene<br>1.0<br>2.0957167309775158<br>18<br>Streptomyces<br>0.3963963963963964,BiG-FAM model,930.63,1937.6,0.30
218572,158.0,True,"(964.38, 1338.3)",218572<br>RiPP<br>0.9994834710743802<br>lanthipeptide<br>0.9979338842975206<br>2.3451251658320578<br>67<br>Streptomyces<br>0.4597107438016529,BiG-FAM model,964.38,1338.3,0.30
200963,128.0,True,"(2734.6, 3147.0)",200963<br>Polyketide<br>0.9992<br>T1PKS<br>0.9904<br>1.6581621101807873<br>44<br>Streptomyces<br>0.5064,BiG-FAM model,2734.6,3147.0,0.30
208195,18.0,True,"(2718.9, 2251.0)",208195<br>Other<br>1.0<br>betalactone<br>1.0<br>0.5623351446188083<br>2<br>Rhodococcus<br>0.75,BiG-FAM model,2718.9,2251.0,0.30
220074,123.0,True,"(3146.2, 387.2)",220074<br>NRP<br>1.0<br>generic<br>1.0<br>0.6365141682948128<br>2<br>Saccharopolyspora<br>0.6666666666666666,BiG-FAM model,3146.2,387.2,0.30
209317,43.0,True,"(1142.0, 1503.4)",209317<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1142.0,1503.4,0.30
212832,173.0,True,"(698.81, 501.17)",212832<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,698.81,501.17,0.30
220601,23.0,True,"(1651.4, 1360.5)",220601<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1651.4,1360.5,0.30
222182,175.0,True,"(1731.6, 1305.5)",222182<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1731.6,1305.5,0.30
221453,51.0,True,"(453.97, 2947.9)",221453<br>RiPP<br>1.0<br>thiopeptide<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,453.97,2947.9,0.30
220596,46.0,True,"(2070.2, 1514.3)",220596<br>RiPP<br>0.5833333333333333<br>lanthipeptide<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2070.2,1514.3,0.30
209303,38.0,True,"(576.68, 1610.4)",209303<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,576.68,1610.4,0.30
220589,99.0,True,"(1444.0, 873.3)",220589<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1444.0,873.3,0.30
209310,36.0,True,"(2201.2, 1682.5)",209310<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2201.2,1682.5,0.30
209305,130.0,True,"(1406.0, 383.93)",209305<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1406.0,383.93,0.30
209312,135.0,True,"(3238.8, 3192.5)",209312<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3238.8,3192.5,0.30
224615,100.0,True,"(2012.4, 1630.0)",224615<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2012.4,1630.0,0.30
209316,53.0,True,"(2831.6, 2761.3)",209316<br>Other<br>1.0<br>other<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2831.6,2761.3,0.30
220604,104.0,True,"(753.49, 2661.7)",220604<br>Other<br>1.0<br>other<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,753.49,2661.7,0.30
219913,13.0,True,"(2645.1, 1095.2)",219913<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2645.1,1095.2,0.30
223006,136.0,True,"(1999.8, 2570.0)",223006<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1999.8,2570.0,0.30
209309,129.0,True,"(3007.2, 2345.5)",209309<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3007.2,2345.5,0.30
211928,148.0,True,"(1918.0, 2869.8)",211928<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1918.0,2869.8,0.30
223005,143.0,True,"(1193.9, 1091.3)",223005<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1193.9,1091.3,0.30
211929,24.0,True,"(2830.4, 2222.5)",211929<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2830.4,2222.5,0.30
209304,1.0,True,"(1405.7, 1279.6)",209304<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1405.7,1279.6,0.30
209318,47.0,True,"(1606.9, 2667.6)",209318<br>Polyketide<br>1.0<br>hglE-KS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1606.9,2667.6,0.30
220602,171.0,True,"(3237.0, 2744.0)",220602<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3237.0,2744.0,0.30
220590,125.0,True,"(3146.2, 1518.2)",220590<br>NRP<br>0.5<br>amglyccycl<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3146.2,1518.2,0.30
220597,122.0,True,"(1136.5, 2342.3)",220597<br>Other<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1136.5,2342.3,0.30
219912,16.0,True,"(1813.8, 1593.6)",219912<br>NRP<br>0.3611111111111111<br>T1PKS<br>0.3611111111111111<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1813.8,1593.6,0.30
209302,23.0,True,"(1571.8, 1563.3)",209302<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1571.8,1563.3,0.30
209308,52.0,True,"(431.15, 2636.9)",209308<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,431.15,2636.9,0.30
209319,48.0,True,"(3002.4, 1673.0)",209319<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3002.4,1673.0,0.30
224613,75.0,True,"(1897.2, 955.69)",224613<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1897.2,955.69,0.30
211931,23.0,True,"(1665.5, 1488.0)",211931<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1665.5,1488.0,0.30
220116,82.0,True,"(983.53, 450.04)",220116<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,983.53,450.04,0.30
224612,58.0,True,"(1310.0, 1015.9)",224612<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1310.0,1015.9,0.30
209306,41.0,True,"(1520.2, 2128.6)",209306<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1520.2,2128.6,0.30
209307,50.0,True,"(1759.0, 2947.9)",209307<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1759.0,2947.9,0.30
209301,37.0,True,"(511.97, 2744.9)",209301<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,511.97,2744.9,0.30
222338,13.0,True,"(2769.2, 1265.2)",222338<br>NRP<br>0.5<br>CDPS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2769.2,1265.2,0.30
209320,34.0,True,"(1462.1, 1552.0)",209320<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1462.1,1552.0,0.30
211930,28.0,True,"(2586.9, 1892.5)",211930<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2586.9,1892.5,0.30
220592,179.0,True,"(875.2, 3034.0)",220592<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,875.2,3034.0,0.30
220594,10.0,True,"(987.47, 2030.5)",220594<br>Polyketide<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,987.47,2030.5,0.30
219914,19.0,True,"(629.17, 1932.0)",219914<br>NRP<br>0.5<br>LAP<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,629.17,1932.0,0.30
209299,40.0,True,"(1092.0, 2918.9)",209299<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1092.0,2918.9,0.30
220599,105.0,True,"(3126.4, 755.73)",220599<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3126.4,755.73,0.30
224614,98.0,True,"(2003.2, 1312.3)",224614<br>Polyketide<br>0.5<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2003.2,1312.3,0.30
220595,126.0,True,"(356.56, 1726.0)",220595<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,356.56,1726.0,0.30
220603,34.0,True,"(1471.3, 1694.9)",220603<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1471.3,1694.9,0.30
201240,35.0,True,"(886.78, 569.0)",201240<br>Polyketide<br>0.875<br>T1PKS<br>0.75<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,886.78,569.0,0.30
220115,83.0,True,"(3100.5, 2161.0)",220115<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3100.5,2161.0,0.30
209311,39.0,True,"(3195.6, 2918.0)",209311<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3195.6,2918.0,0.30
219911,17.0,True,"(1959.2, 1205.6)",219911<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1959.2,1205.6,0.30
209300,45.0,True,"(3005.2, 424.0)",209300<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3005.2,424.0,0.30
220118,56.0,True,"(1331.9, 1765.8)",220118<br>NRP<br>0.5<br>betalactone<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1331.9,1765.8,0.30
209315,42.0,True,"(1822.0, 1695.5)",209315<br>NRP<br>0.6666666666666666<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1822.0,1695.5,0.30
220119,84.0,True,"(1836.1, 1128.1)",220119<br>NRP<br>0.3333333333333333<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1836.1,1128.1,0.30
219909,7.0,True,"(2836.0, 2589.0)",219909<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2836.0,2589.0,0.30
201235,103.0,True,"(2806.5, 929.3)",201235<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2806.5,929.3,0.30
220117,81.0,True,"(432.53, 827.04)",220117<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,432.53,827.04,0.30
222339,7.0,True,"(3089.5, 2548.1)",222339<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3089.5,2548.1,0.30
209313,10.0,True,"(1248.3, 1888.1)",209313<br>NRP<br>0.3333333333333333<br>T1PKS<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1248.3,1888.1,0.30
220591,103.0,True,"(2647.6, 727.19)",220591<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2647.6,727.19,0.30
